epoch,Caudal_peduncle,left_caudal_fluke,left_pect_fin_tip,loss,lr,mid_saddle_patch,right_caudal_fluke,right_pect_fin_tip,rostrum_tip,val_Caudal_peduncle,val_left_caudal_fluke,val_left_pect_fin_tip,val_loss,val_mid_saddle_patch,val_right_caudal_fluke,val_right_pect_fin_tip,val_rostrum_tip
25,0.00032141173142008483,0.0002662354672793299,0.00031870981911197305,0.0003086817159783095,5e-05,0.00031932780984789133,0.000269727548584342,0.0003234521427657455,0.00034190822043456137,0.00034978819894604385,0.0002943988947663456,0.000308407936245203,0.00031855396809987724,0.0003221706429030746,0.0002929874463006854,0.0003169644623994827,0.00034516031155362725
26,0.0003121797926723957,0.000266736518824473,0.0002974129456561059,0.00030177293228916824,5e-05,0.0003234993200749159,0.0002635221171658486,0.00030550596420653164,0.00034355398383922875,0.00034973921719938517,0.00029161552083678544,0.0003081324102822691,0.000318455247906968,0.00032268825452774763,0.0002926682645920664,0.00031591084552928805,0.0003484322514850646
27,0.00030757367494516075,0.0002499278343748301,0.0003022465098183602,0.00029536092188209295,5e-05,0.00032117724185809493,0.0002490367623977363,0.00031018484150990844,0.00032737935543991625,0.00035009687417186797,0.0002889743191190064,0.00030860205879434943,0.0003167324175592512,0.00031170679721981287,0.00029415966127999127,0.00031750756897963583,0.00034607970155775547
28,0.00031167641282081604,0.00026045285630971193,0.00030307419365271926,0.0002990230859722942,5e-05,0.0003105815267190337,0.00026059115771204233,0.0003100779722444713,0.00033670783159323037,0.0003497278958093375,0.00028842868050560355,0.0003074088890571147,0.0003132809360977262,0.0002920266124419868,0.0002934902149718255,0.00031444651540368795,0.00034743777359835804
29,0.00031198986107483506,0.00026301361504010856,0.0003065453201998025,0.0002989846980199218,5e-05,0.00030286089167930186,0.0002616568235680461,0.0003122812486253679,0.000334546115482226,0.0003494167176540941,0.00029959631501697004,0.00030698522459715605,0.0003168849216308445,0.0003049993247259408,0.00029331599944271147,0.00031549789127893746,0.00034838300780393183
30,0.0003099683381151408,0.0002573566744104028,0.0003016454284079373,0.00029607414035126567,5e-05,0.0003026653721462935,0.0002563856542110443,0.00031043539638631046,0.00033406203147023916,0.0003506891953293234,0.00029973345226608217,0.00030935529503040016,0.0003187816182617098,0.00030986202182248235,0.00029447561246342957,0.0003178112383466214,0.00034954407601617277
31,0.00031537635368295014,0.0002621330786496401,0.000312523334287107,0.00030128282378427684,5e-05,0.00029896333580836654,0.0002665393694769591,0.0003183875815011561,0.0003350559563841671,0.0003467425121925771,0.00028805178590118885,0.0003068855148740113,0.000309243390802294,0.00027267259429208934,0.0002968803746625781,0.0003123747301287949,0.0003410962235648185
32,0.00030547569622285664,0.0002580456784926355,0.0002927380846813321,0.0002888832241296768,5e-05,0.00029318645829334855,0.00024916057009249926,0.000297478458378464,0.0003260976809542626,0.0003488442162051797,0.00029246590565890074,0.00030679014162160456,0.0003109440440312028,0.0002754057932179421,0.00029251366504468024,0.0003108727978542447,0.0003497157304082066
33,0.00030989013612270355,0.0002562846930231899,0.00029797563911415637,0.0002929957408923656,5e-05,0.0002907492162194103,0.00025616708444431424,0.00030467979377135634,0.00033522240119054914,0.0003517617878969759,0.0002885091525968164,0.00030733359744772315,0.0003146571689285338,0.000310116185573861,0.00029302286566235125,0.0003112178237643093,0.00034063865314237773
34,0.0003212370502296835,0.00026704443735070527,0.00031322010909207165,0.0003008070052601397,5e-05,0.00028667444712482393,0.0002669112291187048,0.00031711222254671156,0.00033344965777359903,0.0003486567293293774,0.0002993187226820737,0.0003076682332903147,0.0003143202920909971,0.0002874463389161974,0.0002978566917590797,0.00031879550078883767,0.00034049985697492957
35,0.00031169920112006366,0.0002584414032753557,0.0003027259081136435,0.0002947240718640387,5e-05,0.000290765572572127,0.0002607100468594581,0.0003104491624981165,0.00032827755785547197,0.00034764164593070745,0.000287900009425357,0.00030642899218946695,0.0003109644167125225,0.0002929001930169761,0.000302097643725574,0.0003101636248175055,0.00032961880788207054
36,0.00031369287171401083,0.0002588081988506019,0.0002969087508972734,0.0002899765968322754,5e-05,0.000282416061963886,0.0002573645324446261,0.00029974765493534505,0.00032089868909679353,0.0003487018693704158,0.00028728172765113413,0.00030538285500369966,0.00030601114849559963,0.0002687198284547776,0.0002923124411609024,0.00030900861020199955,0.0003306706203147769
37,0.00030369212618097663,0.00026223884196951985,0.00030251560383476317,0.0002915103978011757,5e-05,0.0002863973204512149,0.00025593931786715984,0.00030312035232782364,0.00032666962943039834,0.00034624815452843904,0.0002934722288046032,0.00030507644987665117,0.0003087234799750149,0.00027045843307860196,0.0003026033518835902,0.0003122239140793681,0.0003309819439891726
38,0.00032210489735007286,0.0002694607537705451,0.0003079187299590558,0.0002958296681754291,5e-05,0.0002650756505317986,0.00026146293384954333,0.0003143093781545758,0.0003304752754047513,0.00034853327088057995,0.0002928559260908514,0.0003044085460714996,0.000305510446196422,0.0002652289695106447,0.0002958208497148007,0.00030858395621180534,0.00032314169220626354
39,0.00031066019437275827,0.0002540498098824173,0.00029826306854374707,0.00028832239331677556,5e-05,0.0002866750583052635,0.00025183771504089236,0.00030200424953363836,0.0003147670067846775,0.0003495787095744163,0.0002929693728219718,0.0003051123348996043,0.000308942049741745,0.000279399158898741,0.00029223813908174634,0.0003083623305428773,0.00033493441878817976
40,0.0003125659131910652,0.0002606836787890643,0.000298424536595121,0.0002862909168470651,5e-05,0.0002638092846609652,0.00025519949849694967,0.00029974948847666383,0.0003136045124847442,0.00034838009742088616,0.00028777425177395344,0.0003049696679227054,0.0003058782313019037,0.0002731514978222549,0.0002907702582888305,0.000307625625282526,0.0003284761041868478
41,0.0003108386881649494,0.00026081950636580586,0.00029667967464774847,0.0002880777756217867,5e-05,0.00027692661387845874,0.00025519856717437506,0.00030226996750570834,0.0003138115571346134,0.00034806065377779305,0.00029105154681019485,0.0003043792676180601,0.00030686904210597277,0.00028043522615917027,0.00029511129832826555,0.0003054755798075348,0.0003235696640331298
42,0.0003125413495581597,0.0002580619475338608,0.000301794963888824,0.0002849462325684726,2.5e-05,0.0002550481294747442,0.00025698309764266014,0.0003018809948116541,0.0003083135816268623,0.00034814729588106275,0.00028763918089680374,0.00030279456404969096,0.0003000814758706838,0.00025249880854971707,0.00028845539782196283,0.00030394576606340706,0.0003170892014168203
43,0.00031170767033472657,0.0002620003360789269,0.0002981334109790623,0.0002816645719576627,2.5e-05,0.0002429649030091241,0.00025677471421658993,0.00029822977376170456,0.0003018416464328766,0.00034691119799390435,0.0002908212773036212,0.00030195878935046494,0.0002993853413499892,0.00025206341524608433,0.0002880617103073746,0.00030240954947657883,0.000313471449771896
44,0.0003042988246306777,0.00025243769050575793,0.0002882945991586894,0.0002751263091340661,2.5e-05,0.00025120002101175487,0.0002485238655935973,0.0002889293245971203,0.0002921996347140521,0.00034695296199060977,0.00028660244424827397,0.00030222456553019583,0.00029969256138429046,0.00025856230058707297,0.0002878410159610212,0.0003021574520971626,0.00031350675271824
45,0.00031822832534089684,0.0002659583406057209,0.0003015207184944302,0.0002834226470440626,2.5e-05,0.0002384978870395571,0.00025603329413570464,0.0003013477544300258,0.00030237232567742467,0.0003465951594989747,0.0002889655879698694,0.0003022982564289123,0.0002978708653245121,0.00024780334206297994,0.000291069591185078,0.00029963275301270187,0.00030873107607476413
46,0.0003079668967984617,0.0002637545403558761,0.00030057388357818127,0.0002793835010379553,2.5e-05,0.00024080871662590653,0.0002528083568904549,0.00030068965861573815,0.00028908217791467905,0.000346584856742993,0.00029217510018497705,0.0003033285611309111,0.00030033933580853045,0.00024991639656946063,0.00029050942976027727,0.00030357527430169284,0.0003162856737617403
47,0.00030649255495518446,0.00024866790045052767,0.00029015276231803,0.00027140745078213513,2.5e-05,0.0002374666219111532,0.00024235375167336315,0.0002925594453699887,0.000282159773632884,0.0003454724501352757,0.00028971448773518205,0.00030370568856596947,0.0002955194213427603,0.0002502553688827902,0.00028431901591829956,0.00030242479988373816,0.0002927442837972194
48,0.0003113050479441881,0.0002617787104099989,0.00029442983213812113,0.00027928786585107446,2.5e-05,0.00025187237770296633,0.0002538755943533033,0.00029121723491698503,0.00029053681646473706,0.0003450294607318938,0.00029120652470737696,0.0003064296906813979,0.0002968218468595296,0.00026088824961334467,0.0002846748393494636,0.00029910606099292636,0.00029041816014796495
49,0.0003204192908015102,0.00026488539879210293,0.00030160965980030596,0.00028096867026761174,2.5e-05,0.0002309525152668357,0.0002586067421361804,0.0003019158320967108,0.00028839107835665345,0.0003459069994278252,0.0002902061678469181,0.0003066155477426946,0.00029960190295241773,0.00028061209013685584,0.0002896280202548951,0.00030161376344040036,0.0002826312556862831
50,0.0003023285826202482,0.0002543358423281461,0.00029508929583244026,0.00027149124071002007,2.5e-05,0.00023184152087196708,0.0002488627505954355,0.00029357909807004035,0.00027440162375569344,0.00034557434264570475,0.0002840033848769963,0.0002995734103024006,0.00029133883072063327,0.0002462414850015193,0.00028601393569260836,0.00029625551542267203,0.00028171000303700566
51,0.0003052273241337389,0.00024725220282562077,0.0002866876602638513,0.00026871071895584464,2.5e-05,0.00023517907538916916,0.00024510626099072397,0.0002885165740735829,0.0002730058040469885,0.00034071714617311954,0.00028322177240625024,0.0003028939536307007,0.00029280237504281104,0.0002674449933692813,0.0002860196982510388,0.0002937659446615726,0.0002755530003923923
52,0.0003079297603107989,0.0002624755725264549,0.0003023087920155376,0.0002767591504380107,2.5e-05,0.00023103247804101557,0.00025467691011726856,0.00030113611137494445,0.00027775371563620865,0.00034460186725482345,0.0002855517668649554,0.0002982293954119086,0.00028964574448764324,0.00024025233869906515,0.0002837060601450503,0.0002925481821876019,0.00028263070271350443
53,0.00031132251024246216,0.0002709711843635887,0.0002906212175730616,0.00027566790231503546,2.5e-05,0.00023447109560947865,0.00025443732738494873,0.0002889038878493011,0.00027894775848835707,0.0003430445503909141,0.00029236532282084227,0.0002990467182826251,0.00029014769825153053,0.0002346115215914324,0.0002815315092448145,0.00029396123136393726,0.0002864730195142329
54,0.00030927249463275075,0.0002567514020483941,0.00029196703690104187,0.0002691072004381567,2.5e-05,0.00022584476391784847,0.0002473931817803532,0.0002939475525636226,0.00025857373839244246,0.00034356178366579115,0.0002844435512088239,0.0002970270288642496,0.0002876848157029599,0.00024184456560760736,0.00027668965049088,0.00029178368276916444,0.00027844338910654187
55,0.00029914520564489067,0.00025049468968063593,0.00029427636764012277,0.0002709594846237451,2.5e-05,0.00024974020197987556,0.00024149587261490524,0.00029229611391201615,0.0002692674461286515,0.00034243499976582825,0.0002905222645495087,0.00029786585946567357,0.000291382719296962,0.00026488403091207147,0.0002811482991091907,0.0002915667137131095,0.0002712569257710129
56,0.0003086096257902682,0.0002555734245106578,0.00029191566864028573,0.0002699386968743056,2.5e-05,0.00022503799118567258,0.00024394923821091652,0.0002912548661697656,0.0002732294669840485,0.0003413483500480652,0.00028456782456487417,0.00029573930078186095,0.00028750929050147533,0.00024266271793749183,0.0002797056804411113,0.00029337225714698434,0.00027516906266100705
57,0.00030506664188578725,0.00025123453815467656,0.0002897928934544325,0.00026791440905071795,2.5e-05,0.00022554746828973293,0.00024881830904632807,0.00028954175650142133,0.0002653994597494602,0.0003412289370317012,0.0002943853905890137,0.0002959899720735848,0.0002878870873246342,0.00024782156106084585,0.00028127225232310593,0.0002898367529269308,0.0002646748616825789
58,0.0003035232366528362,0.00025693810312077403,0.00029399196500889957,0.00026734164566732943,2.5e-05,0.00022042712953407317,0.00024274368479382247,0.0002936321252491325,0.0002601352462079376,0.0003407276526559144,0.00029484956758096814,0.000297848746413365,0.0002905912115238607,0.00024389465397689492,0.0002765760582406074,0.0002939211262855679,0.0002863208937924355
59,0.00030953221721574664,0.0002647007640916854,0.00028976990142837167,0.00026925920974463224,2.5e-05,0.00021674414165318012,0.0002494082145858556,0.0002889554889407009,0.0002657035074662417,0.0003413253289181739,0.0002829386212397367,0.00029434668249450624,0.00028621783712878823,0.0002466424193698913,0.0002792706072796136,0.0002955126983579248,0.00026348826941102743
60,0.000304940331261605,0.00024681142531335354,0.00029224393074400723,0.0002645990171004087,2.5e-05,0.00022465220536105335,0.0002386138803558424,0.00029196144896559417,0.00025296935928054154,0.00033981824526563287,0.00029168309993110597,0.00029699469450861216,0.00028906279476359487,0.00026493085897527635,0.00027675784076564014,0.00029093644116073847,0.00026231849915347993
61,0.0003034631663467735,0.0002545235329307616,0.0002866314025595784,0.0002644337073434144,2.5e-05,0.00021450537315104157,0.0002460039686411619,0.0002884320274461061,0.0002574765239842236,0.00033859419636428356,0.0002900833496823907,0.00029404397355392575,0.00028883881168439984,0.0002517669345252216,0.00027624511858448386,0.00029557751258835196,0.00027556074201129377
62,0.0003045707708224654,0.0002706824743654579,0.00029795386944897473,0.0002724667720030993,2.5e-05,0.00022168720897752792,0.00025406869826838374,0.00029050090233795345,0.00026780308689922094,0.0003356134984642267,0.00028150060097686946,0.0003013953974004835,0.0002883803681470454,0.00024494872195646167,0.0002814870385918766,0.00029506077407859266,0.00027865637093782425
63,0.00029776545125059783,0.00024711102014407516,0.0002810278092510998,0.000258032901911065,2.5e-05,0.00021802015544380993,0.00023027925635688007,0.0002855075872503221,0.0002465192519593984,0.0003377965185791254,0.0002812458260450512,0.0002985348692163825,0.00028434328851290047,0.00024403772840742022,0.000272760953521356,0.00028743568691425025,0.0002685914805624634
64,0.00030600663740187883,0.00025872336118482053,0.00029337924206629395,0.0002654152049217373,2.5e-05,0.0002070556511171162,0.0002433068584650755,0.0002901459520217031,0.0002592883538454771,0.0003338049864396453,0.00028530036797747016,0.00029886772972531617,0.0002829195582307875,0.00025182374520227313,0.00027136277640238404,0.0002860447275452316,0.0002532326034270227
65,0.00029634704696945846,0.0002519295667298138,0.00027836934896185994,0.00025885491049848497,2.5e-05,0.00022232670744415373,0.00023338044411502779,0.0002798783825710416,0.000249752338277176,0.00033518322743475437,0.0002795416512526572,0.0002923260326497257,0.00028191329329274595,0.0002379500074312091,0.00027089606737717986,0.00028930383268743753,0.00026819229242391884
66,0.0003063750045839697,0.00026068551233038306,0.0002943321014754474,0.00026741187321022153,2.5e-05,0.0002113063383148983,0.0002468887541908771,0.00029371719574555755,0.000258578103967011,0.000333773234160617,0.00027891542413271964,0.00029509401065297425,0.0002835401683114469,0.0002440583921270445,0.00027737568598240614,0.0002963762963190675,0.00025918814935721457
67,0.0002954052179120481,0.00024242429935839027,0.00028684327844530344,0.00025907871895469725,2.5e-05,0.00021631305571645498,0.00023567714379169047,0.0002882978296838701,0.0002485908044036478,0.0003316322690807283,0.0002795112959574908,0.0002975385286845267,0.0002797537890728563,0.00023881331435404718,0.000263638241449371,0.000282841210719198,0.00026430163416080177
68,0.0003082993207499385,0.00026228823116980493,0.00028754054801538587,0.000264798232819885,2.5e-05,0.00020670903904829174,0.00024858961114659905,0.0002866415015887469,0.00025351924705319107,0.00033196076401509345,0.000290510943159461,0.00029307985096238554,0.00028262659907341003,0.00023843604139983654,0.0002747171383816749,0.0002827884745784104,0.0002668927772901952
69,0.00029604308656416833,0.0002539968700148165,0.000280125968856737,0.00025996664771810174,2.5e-05,0.0002131015935447067,0.00023932976182550192,0.0002780263312160969,0.00025914233992807567,0.0003268450091127306,0.00028260270482860506,0.0002943474391940981,0.00027610670076683164,0.0002360217913519591,0.0002687263477127999,0.0002805344120133668,0.0002436693466734141
70,0.0003029892686754465,0.0002541893918532878,0.0002929958573076874,0.0002643413608893752,2.5e-05,0.0002125830651493743,0.0002467875019647181,0.00029423891101032495,0.00024660577764734626,0.0003278068616054952,0.000283235392998904,0.00030418316600844264,0.00028097821632400155,0.00024634061264805496,0.00026917862123809755,0.00028619871591217816,0.0002499040274415165
71,0.00030123608303256333,0.00025433351402170956,0.00028716272208839655,0.00026084439014084637,2.5e-05,0.00021110753004904836,0.00024128820223268121,0.00028469940298236907,0.0002460826945025474,0.0003246015403419733,0.0002805763215292245,0.00029031941085122526,0.0002794105967041105,0.00023922308173496276,0.0002651721297297627,0.0002881877589970827,0.000267793977400288
72,0.0002984404272865504,0.00025534836458973587,0.00029157937387935817,0.00026010352303273976,2.5e-05,0.00020362653594929725,0.00023668106587138027,0.0002911218907684088,0.0002439276868244633,0.00032034728792496026,0.0002780711220111698,0.00029030884616076946,0.00028103208751417696,0.0002620542945805937,0.0002713092544581741,0.0002827827993314713,0.000262351066339761
73,0.00030134760891087353,0.0002567136543802917,0.0002792079176288098,0.00025859870947897434,2.5e-05,0.0002032615157077089,0.00023765061632730067,0.0002767171827144921,0.0002552920486778021,0.0003220475045964122,0.0002863213012460619,0.00029372196877375245,0.00027912744553759694,0.00023235504340846092,0.0002704528742469847,0.00028461715555749834,0.00026437631458975375
74,0.00029319891473278403,0.00025224362616427243,0.0002846574643626809,0.00025632482720538974,2.5e-05,0.00019489343685563654,0.000240815119468607,0.00028939777985215187,0.00023906741989776492,0.00032086545252241194,0.0002790818689391017,0.0003044172772206366,0.0002770820283330977,0.00024002915597520769,0.00026117952074855566,0.00028539772029034793,0.00024860299890860915
75,0.0002986158069688827,0.00025223716511391103,0.0002796360640786588,0.00025268111494369805,1.25e-05,0.00018457464466337115,0.00023550332116428763,0.00027966583729721606,0.0002385350817348808,0.00032252687378786504,0.0002780254289973527,0.000291843170998618,0.00027532194508239627,0.00024106208002194762,0.0002630205708555877,0.0002811563608702272,0.00024961913004517555
76,0.0002845253620762378,0.0002487725287210196,0.00028752797516062856,0.0002529595803935081,1.25e-05,0.0001939834764925763,0.00023215623514261097,0.000283262983430177,0.0002404892584308982,0.0003155073500238359,0.000273581244982779,0.0002876414218917489,0.0002682147896848619,0.00021378934616222978,0.00025918325991369784,0.0002804438991006464,0.00024735680199228227
77,0.0002809801953844726,0.00023921539832372218,0.0002773413434624672,0.0002448386512696743,1.25e-05,0.00018355225620325655,0.00022185924171935767,0.00028123208903707564,0.00022969050041865557,0.00031455603311769664,0.00027806442813016474,0.0002903742715716362,0.0002696311566978693,0.00022543668455909938,0.00025869210367091,0.00028007905348204076,0.00024021544959396124
78,0.00029680124134756625,0.00026731850812211633,0.00029558473033830523,0.00025903063942678273,1.25e-05,0.00018119036394637078,0.0002451233158353716,0.0002937397512141615,0.0002334560122108087,0.0003138373722322285,0.0002788148703984916,0.0002954916562885046,0.000271959142992273,0.0002257746527902782,0.00026506546419113874,0.00028362133889459074,0.00024110836966428906
79,0.00028241894324310124,0.00024183490313589573,0.0002631392562761903,0.00024400050460826606,1.25e-05,0.00018315152556169778,0.0002276468148920685,0.0002638065197970718,0.0002460047835484147,0.0003136891173198819,0.0002777436748147011,0.00029575612279586494,0.0002728948602452874,0.00023873659665696323,0.00026421499205753207,0.00028134792228229344,0.00023877550847828388
80,0.00028667840524576604,0.00024712251615710557,0.00027979566948488355,0.00024931604275479913,1.25e-05,0.00019249979231972247,0.0002328868577023968,0.0002790387370623648,0.0002271903504151851,0.000312459422275424,0.0002841001842170954,0.00028888750239275396,0.0002699742908589542,0.00021908845519647002,0.0002593076496850699,0.0002783284289762378,0.0002476483932696283
