frame,track_id,class_name,confidence,center_x,center_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2
546,3,marine mammal,0.12764401733875275,800,775,606.9,420.3,994.2,1130.7
549,3,marine mammal,0.6168174743652344,817,755,611.1,411.3,1024.9,1101.5
552,3,marine mammal,0.3086371421813965,808,721,620.1,404.0,996.3,1037.9
555,3,marine mammal,0.21702085435390472,796,691,626.4,395.7,966.8,988.3
558,3,marine mammal,0.32265186309814453,822,676,634.8,395.3,1008.5,958.8
561,3,marine mammal,0.3636952042579651,836,667,641.6,391.3,1031.8,944.4
564,3,marine mammal,0.31418758630752563,824,656,654.1,380.0,995.0,932.0
567,3,marine mammal,0.3516738712787628,836,653,656.0,377.4,1016.7,930.3
570,3,marine mammal,0.6572063565254211,822,649,660.9,373.0,984.9,925.5
573,3,marine mammal,0.6384851336479187,805,658,661.1,361.5,950.0,955.9
576,3,marine mammal,0.5300032496452332,801,661,681.3,354.8,922.7,968.4
579,3,marine mammal,0.5326321721076965,803,657,699.5,343.4,907.2,972.9
582,3,marine mammal,0.4119284451007843,808,677,714.2,337.0,902.3,1018.8
585,3,marine mammal,0.24195891618728638,804,673,697.1,320.1,911.6,1025.7
588,3,marine mammal,0.7186267971992493,802,664,683.1,309.5,923.4,1019.9
591,3,marine mammal,0.5008358955383301,802,662,673.6,302.9,931.3,1021.7
594,3,marine mammal,0.5124914646148682,804,655,668.7,294.5,939.0,1017.6
597,3,marine mammal,0.776218831539154,806,648,665.3,286.1,948.0,1010.2
600,3,marine mammal,0.6556060314178467,808,656,661.4,278.7,956.0,1034.5
603,3,marine mammal,0.6578564047813416,807,655,649.7,269.7,965.4,1042.1
606,3,marine mammal,0.847629189491272,816,654,654.1,252.3,978.5,1057.3
609,3,marine mammal,0.7841353416442871,821,647,655.7,235.7,987.6,1059.6
612,3,marine mammal,0.6314125657081604,827,638,654.4,222.0,1001.4,1054.3
615,3,marine mammal,0.7559759616851807,832,628,650.3,211.1,1015.5,1046.2
618,3,marine mammal,0.5039319396018982,844,617,658.4,200.6,1029.7,1034.3
621,3,marine mammal,0.5803499221801758,850,606,662.1,187.8,1038.6,1026.7
624,3,marine mammal,0.7141191959381104,854,600,661.0,183.7,1048.2,1017.6
627,3,marine mammal,0.8259292840957642,855,584,653.8,161.2,1057.9,1009.1
630,3,marine mammal,0.7315396070480347,857,573,649.1,148.0,1066.1,999.3
633,3,marine mammal,0.9572671055793762,862,567,651.7,136.8,1073.5,997.3
636,3,marine mammal,0.7327874302864075,870,560,657.4,127.0,1082.8,994.7
639,3,marine mammal,0.739933967590332,875,549,654.3,114.6,1096.2,983.6
642,3,marine mammal,0.4545932412147522,876,541,647.1,102.0,1105.7,981.8
645,3,marine mammal,0.6904447078704834,878,530,638.6,91.1,1118.8,968.7
648,3,marine mammal,0.7782330513000488,878,512,627.7,77.0,1128.6,949.0
651,3,marine mammal,0.8562031984329224,878,503,621.5,68.7,1136.4,937.2
654,3,marine mammal,0.46167394518852234,879,487,612.5,53.5,1145.7,920.4
657,3,marine mammal,0.22518326342105865,880,428,607.5,-44.9,1153.2,901.1
660,3,marine mammal,0.2812895178794861,881,431,605.7,-22.8,1155.8,886.8
663,3,marine mammal,0.4366665780544281,882,385,602.7,-104.2,1160.6,874.9
666,3,marine mammal,0.570677638053894,878,395,596.8,-68.5,1159.1,858.9
669,3,marine mammal,0.3049111068248749,888,402,586.8,-40.4,1190.0,845.9
672,3,marine mammal,0.34112706780433655,878,406,575.6,-27.0,1180.5,839.2
