frame,track_id,class_name,confidence,center_x,center_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2
180,4,whale,0.19049419462680817,2803,1804,2684.5,1764.9,2922.8,1842.7
183,1,whale,0.10732056200504303,2923,1611,2748.2,1491.7,3098.1,1731.6
183,4,whale,0.20860354602336884,2827,1803,2705.5,1761.3,2948.3,1846.0
186,1,whale,0.10732056200504303,2943,1607,2762.7,1480.9,3123.9,1733.2
186,4,whale,0.2879590094089508,2855,1799,2735.7,1753.7,2974.1,1845.7
189,1,whale,0.10732056200504303,2963,1600,2777.5,1468.4,3150.9,1733.0
189,4,whale,0.3451339304447174,2883,1794,2760.9,1745.9,3006.8,1843.8
192,1,whale,0.10732056200504303,2988,1598,2794.5,1460.5,3181.0,1738.0
192,4,whale,0.4421986937522888,2914,1794,2787.0,1742.4,3040.8,1847.6
195,1,marine mammal,0.11352353543043137,3005,1592,2809.7,1390.7,3202.3,1793.6
195,4,whale,0.3883601725101471,2945,1791,2817.4,1731.6,3074.8,1851.2
198,1,marine mammal,0.11352353543043137,3028,1590,2826.3,1366.7,3230.4,1814.1
198,4,whale,0.30571919679641724,2981,1789,2850.0,1720.7,3112.6,1856.9
201,1,marine mammal,0.11352353543043137,3050,1587,2843.6,1339.4,3257.5,1835.8
201,4,whale,0.1309463381767273,3016,1787,2882.1,1710.2,3151.2,1863.6
204,1,marine mammal,0.11352353543043137,3073,1584,2860.4,1313.4,3285.6,1856.3
204,4,whale,0.10128884762525558,3049,1782,2909.4,1698.5,3189.3,1866.5
207,1,whale,0.15918715298175812,3098,1583,2883.0,1286.3,3312.9,1879.8
207,4,whale,0.10128884762525558,3083,1780,2939.9,1689.3,3226.0,1870.9
210,1,whale,0.10564794391393661,3119,1582,2898.9,1267.4,3339.8,1897.5
210,4,whale,0.10128884762525558,3114,1779,2969.4,1682.6,3258.9,1876.6
213,1,whale,0.10564794391393661,3144,1578,2919.1,1240.6,3369.6,1917.4
213,4,whale,0.10128884762525558,3149,1775,3001.3,1671.7,3296.9,1880.4
216,1,whale,0.10564794391393661,3169,1573,2939.5,1212.7,3400.6,1934.8
216,4,whale,0.10128884762525558,3184,1770,3033.9,1659.0,3336.3,1881.8
219,1,whale,0.10564794391393661,3196,1569,2958.5,1184.8,3434.0,1955.6
219,4,whale,0.10128884762525558,3222,1766,3067.1,1647.4,3377.8,1885.9
222,1,whale,0.10564794391393661,3220,1564,2974.3,1152.8,3467.6,1976.3
222,4,whale,0.10128884762525558,3259,1762,3100.2,1635.3,3419.7,1889.9
225,1,whale,0.10564794391393661,3236,1543,2979.6,1105.5,3492.5,1981.6
225,4,whale,0.10128884762525558,3296,1756,3135.0,1627.5,3456.5,1886.0
228,1,whale,0.10564794391393661,3250,1517,2981.6,1048.4,3519.3,1987.6
228,4,whale,0.10128884762525558,3331,1749,3169.4,1617.5,3493.9,1882.4
231,1,whale,0.10564794391393661,3276,1514,2999.6,1016.0,3554.3,2012.6
231,4,whale,0.10128884762525558,3370,1750,3205.3,1609.0,3536.9,1891.2
234,1,whale,0.10564794391393661,3303,1508,3017.5,980.0,3588.1,2036.2
234,4,whale,0.10128884762525558,3410,1749,3241.6,1599.7,3579.1,1898.9
237,1,whale,0.10564794391393661,3331,1506,3039.6,949.8,3624.7,2064.2
237,4,whale,0.10128884762525558,3451,1749,3279.0,1590.7,3623.5,1909.0
240,1,whale,0.10564794391393661,3358,1499,3054.0,908.0,3661.2,2091.8
240,4,whale,0.10128884762525558,3492,1751,3316.8,1583.3,3668.0,1920.4
243,1,whale,0.10564794391393661,3383,1492,3073.5,868.9,3693.8,2116.6
243,4,whale,0.10128884762525558,3531,1750,3353.6,1573.9,3710.1,1928.9
246,1,whale,0.10564794391393661,3412,1483,3089.7,825.4,3735.0,2142.3
246,4,whale,0.10128884762525558,3576,1750,3393.8,1563.3,3759.6,1937.4
249,1,whale,0.10564794391393661,3440,1476,3110.5,785.1,3770.3,2168.1
249,4,whale,0.10128884762525558,3617,1747,3432.1,1551.5,3803.3,1944.9
252,1,whale,0.10564794391393661,3465,1466,3128.2,742.5,3803.2,2191.5
255,1,whale,0.12085150927305222,3485,1510,3152.2,895.9,3818.1,2125.8
258,1,whale,0.12732398509979248,3506,1534,3175.6,995.7,3837.0,2071.6
261,1,whale,0.12732398509979248,3527,1544,3194.0,1034.8,3861.1,2054.8
264,1,whale,0.10756374150514603,3544,1555,3210.5,1080.3,3879.9,2032.1
267,1,whale,0.10756374150514603,3559,1570,3225.5,1126.5,3894.0,2015.3
270,1,whale,0.10756374150514603,3562,1581,3228.2,1166.8,3897.3,1996.2
273,1,whale,0.10756374150514603,3565,1589,3229.3,1203.9,3901.4,1974.9
276,1,whale,0.10756374150514603,3570,1599,3234.8,1247.2,3904.8,1951.4
279,1,whale,0.10756374150514603,3575,1610,3242.6,1293.0,3908.9,1927.6
282,1,whale,0.10756374150514603,3576,1625,3244.8,1341.5,3908.9,1908.0
285,1,whale,0.10756374150514603,3578,1634,3247.9,1385.4,3910.1,1884.4
288,1,whale,0.10756374150514603,3581,1644,3250.2,1429.4,3912.9,1860.3
291,1,whale,0.10756374150514603,3586,1654,3254.4,1475.3,3918.8,1834.8
294,1,whale,0.10756374150514603,3588,1662,3256.8,1516.7,3919.7,1809.3
297,1,whale,0.10756374150514603,3593,1671,3261.4,1560.3,3926.0,1782.4
300,1,whale,0.10756374150514603,3598,1678,3265.4,1601.7,3931.6,1754.7
303,1,whale,0.10756374150514603,3603,1684,3269.2,1643.4,3937.4,1726.7
306,1,whale,0.10756374150514603,3605,1692,3271.1,1683.0,3939.7,1700.4
309,1,whale,0.10756374150514603,3609,1698,3275.7,1723.8,3944.3,1672.1
321,4,whale,0.3887970447540283,3912,1464,3826.2,1330.7,3999.4,1599.0
324,4,whale,0.12959979474544525,3919,1455,3829.7,1315.6,4010.5,1593.9
327,4,whale,0.12959979474544525,3923,1449,3830.9,1308.8,4015.5,1590.6
330,4,marine mammal,0.16916528344154358,3936,1432,3843.7,1287.1,4030.1,1578.0
333,4,marine mammal,0.16916528344154358,3942,1423,3848.0,1276.0,4036.9,1571.9
336,4,whale,0.1181914359331131,3952,1411,3851.2,1255.8,4054.8,1567.5
339,4,whale,0.1181914359331131,3959,1402,3854.4,1242.3,4063.9,1562.3
342,4,whale,0.12137571722269058,3973,1385,3867.5,1222.6,4079.7,1547.8
345,4,whale,0.13734355568885803,3984,1374,3877.1,1205.2,4093.7,1544.9
348,4,whale,0.13734355568885803,3999,1362,3887.0,1187.6,4111.5,1536.7
351,4,whale,0.10659082978963852,4007,1350,3892.4,1172.7,4123.3,1529.7
354,4,whale,0.27538084983825684,4038,1054,3930.3,881.9,4146.6,1226.6
357,4,whale,0.30774837732315063,4041,1051,3931.2,875.5,4150.7,1226.5
360,4,whale,0.23996730148792267,4050,1036,3942.3,862.4,4158.0,1210.2
363,1,whale,0.27796652913093567,4056,1264,3956.7,1108.7,4156.8,1421.6
363,4,whale,0.4717598557472229,4059,1016,3950.3,846.1,4168.5,1187.8
366,1,whale,0.27796652913093567,4054,1267,3955.5,1110.2,4154.2,1424.1
366,4,whale,0.21595178544521332,4066,1002,3959.3,834.8,4172.8,1169.7
369,1,whale,0.22468262910842896,4053,1260,3937.1,1092.8,4169.6,1427.1
369,4,whale,0.2994479835033417,4075,985,3968.6,819.1,4181.6,1150.9
372,1,whale,0.16264858841896057,4059,1245,3929.9,1069.8,4188.1,1420.6
372,4,whale,0.2563328444957733,4084,966,3976.0,797.6,4191.7,1135.0
375,1,whale,0.16142413020133972,4072,1226,3940.5,1049.5,4203.3,1403.3
375,4,whale,0.16246838867664337,4092,948,3984.6,779.2,4200.2,1119.1
378,1,whale,0.1598474234342575,4085,1206,3954.8,1030.6,4217.4,1381.9
378,4,whale,0.19774219393730164,4100,933,3994.6,761.6,4207.6,1105.2
381,1,whale,0.24761590361595154,4096,1194,3963.6,1015.6,4228.9,1372.8
381,4,whale,0.27478447556495667,4110,920,4007.4,748.1,4213.9,1093.5
384,1,whale,0.27808713912963867,4108,1177,3977.1,1001.0,4240.2,1353.9
384,4,marine mammal,0.2436065822839737,4119,911,4016.7,733.0,4221.4,1088.6
384,12,whale,0.18670496344566345,3969,835,3893.9,696.5,4045.4,973.5
387,1,whale,0.28396907448768616,4121,1161,3990.2,985.1,4252.8,1337.0
387,4,marine mammal,0.3495646119117737,4126,899,4024.4,714.2,4229.4,1084.1
387,12,whale,0.23764607310295105,3975,819,3898.9,684.1,4051.9,955.6
390,1,whale,0.2944994270801544,4135,1145,4005.9,971.2,4265.0,1319.8
390,4,whale,0.5660552978515625,4133,885,4034.5,702.0,4232.4,1067.5
390,12,whale,0.29034870862960815,3977,810,3898.0,674.5,4057.0,945.3
393,1,whale,0.16765566170215607,4156,1118,4035.2,957.4,4278.5,1279.5
393,4,whale,0.31855615973472595,4139,869,4041.6,687.5,4238.2,1051.2
393,12,whale,0.17090438306331635,3981,800,3897.6,665.7,4065.6,936.1
396,1,whale,0.16765566170215607,4167,1102,4048.0,945.9,4287.6,1258.6
396,4,whale,0.23048579692840576,4144,858,4043.6,675.8,4244.5,1042.2
396,12,marine mammal,0.14330919086933136,3984,794,3897.4,659.7,4071.8,929.2
399,1,whale,0.18363851308822632,4177,1093,4054.7,933.8,4300.7,1251.8
399,4,whale,0.19028502702713013,4143,850,4036.5,663.7,4251.1,1036.7
399,12,marine mammal,0.15331034362316132,3988,785,3898.8,651.7,4079.1,919.7
402,1,whale,0.22287783026695251,4188,1080,4061.1,918.7,4316.2,1241.4
402,4,whale,0.2776181101799011,4148,838,4035.5,647.5,4260.9,1028.4
402,12,whale,0.14038746058940887,3993,774,3901.5,641.4,4085.5,906.3
405,1,whale,0.12883587181568146,4194,1070,4063.9,907.5,4325.0,1234.2
405,4,whale,0.12756069004535675,4158,828,4049.9,637.2,4266.2,1020.6
405,12,whale,0.14038746058940887,3994,773,3901.3,642.7,4087.4,904.9
408,1,whale,0.23941342532634735,4208,1054,4078.0,892.8,4339.2,1216.3
408,4,whale,0.2428692877292633,4171,811,4065.6,621.8,4277.1,1002.4
408,12,whale,0.16239520907402039,4002,757,3910.0,626.6,4096.3,887.8
411,1,whale,0.28352075815200806,4222,1033,4090.9,872.6,4354.7,1195.0
411,4,whale,0.286102831363678,4183,792,4074.7,597.7,4292.0,988.0
411,12,whale,0.2632816731929779,4013,735,3919.2,604.7,4107.6,866.8
414,1,whale,0.3162044882774353,4236,1017,4105.3,860.2,4369.0,1176.1
414,4,whale,0.412606418132782,4190,785,4076.8,588.2,4305.1,983.5
414,12,whale,0.2580372095108032,4022,726,3930.0,594.7,4115.6,858.7
417,1,whale,0.3239644169807434,4248,1007,4115.0,847.2,4382.2,1168.0
417,4,whale,0.5446543097496033,4198,778,4080.5,578.6,4315.9,978.2
417,12,whale,0.3100493252277374,4029,717,3938.1,586.2,4121.5,850.0
420,1,whale,0.34566912055015564,4258,996,4123.6,832.6,4394.2,1160.0
420,4,whale,0.5451624989509583,4207,766,4087.2,566.1,4327.9,966.2
420,12,whale,0.2605816125869751,4039,705,3949.9,575.4,4130.5,835.8
423,1,whale,0.39706751704216003,4270,983,4130.7,818.6,4411.4,1148.0
423,4,whale,0.3829823434352875,4217,752,4096.3,553.5,4339.5,951.4
423,12,whale,0.2761703431606293,4049,692,3958.5,563.5,4140.7,820.5
426,1,whale,0.4051797688007355,4286,968,4145.8,803.8,4427.5,1132.9
426,4,whale,0.5265225172042847,4226,737,4102.2,539.9,4352.4,933.9
426,12,whale,0.312275767326355,4065,673,3975.1,547.0,4155.7,799.2
429,1,whale,0.3977542519569397,4299,953,4154.3,790.6,4444.0,1117.3
429,4,whale,0.6178150773048401,4237,720,4107.1,526.6,4367.7,915.4
429,12,whale,0.4745933413505554,4081,654,3991.6,532.1,4171.3,776.7
432,1,whale,0.3880186676979065,4314,940,4169.3,778.4,4459.8,1102.9
432,4,whale,0.5244075059890747,4245,706,4110.0,515.6,4381.1,896.6
432,12,whale,0.48932620882987976,4093,639,4002.1,521.0,4186.0,758.9
435,1,whale,0.4239426255226135,4324,929,4175.8,770.6,4471.7,1086.8
435,4,whale,0.7001340985298157,4249,698,4109.5,515.0,4389.0,881.5
435,12,whale,0.5335277915000916,4102,636,4008.5,518.1,4194.6,753.3
438,1,whale,0.6038969159126282,4339,914,4192.7,757.7,4485.5,1070.6
438,4,whale,0.6423538327217102,4256,681,4111.1,499.8,4401.4,862.6
438,12,whale,0.42126932740211487,4112,621,4015.2,498.9,4208.7,743.4
441,1,whale,0.5806836485862732,4355,897,4205.6,741.0,4504.9,1054.3
441,4,whale,0.6309847831726074,4268,659,4119.3,480.8,4416.2,838.1
441,12,whale,0.32935696840286255,4120,606,4017.5,480.2,4223.9,733.0
444,1,whale,0.571808397769928,4370,883,4218.4,725.3,4521.3,1040.8
444,4,whale,0.6088693737983704,4280,637,4129.0,461.8,4430.3,813.7
444,12,whale,0.47501978278160095,4124,596,4011.6,463.7,4237.4,728.6
447,1,whale,0.39203080534935,4379,872,4223.4,715.6,4534.6,1029.8
447,4,whale,0.41916540265083313,4284,624,4131.2,453.3,4436.8,796.6
447,12,whale,0.3282521963119507,4125,592,4005.6,458.5,4244.7,726.6
450,1,whale,0.593873143196106,4393,859,4236.8,704.3,4549.4,1015.6
450,4,whale,0.5945967435836792,4292,611,4138.3,441.2,4446.0,783.5
450,12,whale,0.5695033669471741,4126,589,3997.7,451.4,4254.1,728.1
453,1,whale,0.3895544707775116,4402,845,4243.4,693.8,4562.6,996.2
453,4,whale,0.5688867568969727,4299,602,4143.2,433.1,4456.5,771.0
453,12,whale,0.416795015335083,4126,585,3991.6,443.4,4261.2,726.6
456,1,whale,0.3733941912651062,4416,830,4253.7,681.4,4579.0,979.4
456,4,whale,0.4289702773094177,4312,588,4153.5,417.7,4472.0,758.2
456,12,whale,0.3810211718082428,4130,575,3992.0,430.3,4269.1,720.6
459,1,whale,0.19310413300991058,4426,820,4263.3,673.5,4589.9,967.9
459,4,whale,0.39352473616600037,4315,581,4150.5,410.9,4481.3,752.7
459,12,whale,0.3528191149234772,4136,574,3998.2,425.7,4274.8,723.5
462,1,whale,0.4848436117172241,4441,808,4280.6,662.9,4601.2,953.9
462,4,whale,0.5367945432662964,4330,570,4166.9,401.4,4492.7,739.5
462,12,whale,0.41932421922683716,4143,570,4003.9,417.2,4282.6,723.9
465,1,whale,0.3195415437221527,4463,795,4302.1,649.6,4623.6,940.8
465,4,whale,0.45810839533805847,4347,553,4184.4,384.0,4509.0,722.6
465,12,whale,0.2819984257221222,4154,562,4012.2,401.0,4295.1,722.7
468,1,whale,0.4310024380683899,4480,781,4319.4,638.1,4642.1,924.5
468,4,whale,0.4998350143432617,4357,542,4190.0,370.5,4525.5,713.0
468,12,marine mammal,0.22426822781562805,4159,555,4014.6,389.2,4304.2,721.2
471,1,whale,0.3680245578289032,4493,769,4330.9,629.9,4657.6,909.3
471,4,marine mammal,0.6165532469749451,4370,532,4205.7,361.3,4535.8,703.7
471,12,marine mammal,0.22426822781562805,4165,547,4017.9,376.7,4314.5,717.7
474,1,marine mammal,0.6203591227531433,4503,758,4337.0,619.1,4669.5,898.0
474,4,whale,0.4976184368133545,4384,522,4221.3,352.7,4549.2,693.1
474,12,whale,0.12898066639900208,4165,542,4011.4,370.7,4320.0,713.9
477,1,whale,0.2625810205936432,4514,746,4343.7,611.6,4685.5,882.0
477,4,whale,0.2814297080039978,4399,513,4236.4,342.4,4564.6,684.9
477,12,whale,0.12898066639900208,4172,533,4014.7,357.3,4332.1,709.9
480,1,marine mammal,0.4184216558933258,4524,739,4351.2,607.6,4698.1,871.0
480,4,marine mammal,0.48291704058647156,4409,510,4242.0,341.2,4577.0,680.3
480,12,whale,0.12898066639900208,4175,534,4013.0,358.1,4338.3,711.2
483,1,whale,0.234446182847023,4534,732,4360.9,603.6,4707.6,860.2
483,4,marine mammal,0.3419787883758545,4419,506,4249.4,338.0,4589.3,674.6
483,12,whale,0.12898066639900208,4178,536,4011.7,356.7,4343.4,714.8
486,1,whale,0.3927570879459381,4543,721,4368.1,596.7,4717.8,846.8
486,4,whale,0.2786785364151001,4426,495,4255.3,329.1,4597.5,662.6
486,12,marine mammal,0.14413297176361084,4233,537,4001.3,339.0,4465.0,736.6
489,1,whale,0.17385250329971313,4559,711,4385.2,588.2,4733.0,836.0
489,4,marine mammal,0.22983235120773315,4438,485,4265.8,317.3,4610.6,653.5
489,12,marine mammal,0.3726670444011688,4212,541,3995.7,340.5,4429.4,742.4
492,1,whale,0.3315676748752594,4575,698,4399.4,577.7,4752.5,818.8
492,4,marine mammal,0.3742328882217407,4455,469,4282.3,307.5,4628.7,631.8
492,12,marine mammal,0.7261683344841003,4198,545,3991.9,343.3,4404.7,746.1
495,1,whale,0.324588418006897,4587,683,4414.3,562.8,4760.3,804.0
495,4,marine mammal,0.24148084223270416,4469,447,4299.1,293.2,4638.5,601.9
495,12,marine mammal,0.6174713969230652,4184,541,3984.2,336.6,4384.6,746.8
498,1,whale,0.2491275817155838,4591,662,4419.7,541.5,4762.7,783.8
498,4,whale,0.12233467400074005,4474,414,4314.8,275.2,4634.2,554.3
498,12,marine mammal,0.7476922273635864,4163,534,3964.6,326.4,4363.3,742.6
501,1,whale,0.3463875651359558,4598,629,4431.9,510.4,4766.8,749.2
501,4,whale,0.2787991464138031,4476,375,4322.5,244.1,4631.5,508.4
501,12,marine mammal,0.7598651647567749,4147,517,3947.4,301.9,4348.0,734.6
504,1,whale,0.3852488398551941,4604,601,4438.8,480.5,4769.9,722.5
504,4,whale,0.2056739181280136,4473,347,4319.2,218.6,4627.3,475.5
504,12,marine mammal,0.5594078302383423,4136,505,3935.6,282.2,4336.6,728.3
507,1,whale,0.4420239329338074,4619,582,4455.8,457.0,4784.8,707.2
507,4,whale,0.3760700225830078,4484,323,4333.2,197.1,4636.2,449.0
507,12,marine mammal,0.7025207281112671,4134,495,3931.2,263.2,4337.8,727.6
510,1,whale,0.41864535212516785,4626,571,4465.4,444.1,4786.8,700.4
510,4,whale,0.3397274911403656,4484,320,4331.8,188.6,4637.7,453.2
510,12,marine mammal,0.7278380990028381,4133,491,3926.8,250.5,4339.7,732.5
513,1,whale,0.3098967671394348,4634,557,4477.3,428.1,4793.0,688.4
513,4,whale,0.36757418513298035,4486,315,4330.2,176.7,4644.3,455.7
513,12,marine mammal,0.7451481223106384,4133,487,3923.3,237.4,4344.1,738.3
516,1,whale,0.48080265522003174,4645,548,4489.6,416.0,4802.7,682.3
516,4,whale,0.40630030632019043,4496,310,4337.5,168.9,4655.0,453.0
516,12,marine mammal,0.6351227760314941,4140,484,3927.6,225.8,4354.0,744.3
519,1,whale,0.4195798933506012,4658,533,4504.1,401.0,4812.6,667.2
519,4,whale,0.38128525018692017,4501,304,4337.1,158.0,4665.3,451.9
519,12,marine mammal,0.6626713275909424,4147,480,3929.4,214.3,4365.5,746.6
522,1,whale,0.4379981458187103,4667,522,4511.3,385.4,4823.7,659.1
522,4,whale,0.35185328125953674,4508,298,4339.7,144.6,4676.9,450.8
522,12,marine mammal,0.5857474207878113,4150,477,3926.9,203.5,4374.1,750.9
525,1,whale,0.37731367349624634,4681,501,4526.9,366.7,4835.2,637.6
525,4,whale,0.30959948897361755,4519,277,4352.1,129.9,4685.5,426.4
525,12,marine mammal,0.3625223636627197,4152,472,3919.0,191.3,4384.7,754.2
528,1,whale,0.40158146619796753,4692,495,4537.8,356.6,4847.5,635.4
528,4,whale,0.39945608377456665,4532,273,4368.0,121.2,4696.7,425.8
528,12,marine mammal,0.5052271485328674,4158,472,3919.6,183.2,4397.8,761.1
531,1,whale,0.30886122584342957,4707,481,4558.5,343.6,4856.4,618.6
531,4,whale,0.27284494042396545,4541,266,4376.2,110.1,4706.5,422.1
531,12,marine mammal,0.3692009150981903,4164,468,3915.9,171.2,4412.1,765.3
534,1,whale,0.33072805404663086,4720,470,4576.7,329.1,4864.2,610.1
534,4,whale,0.2267981767654419,4550,259,4384.1,99.3,4717.2,419.1
534,12,marine mammal,0.24183282256126404,4168,463,3912.0,158.5,4426.2,768.0
537,1,whale,0.30532944202423096,4730,460,4589.1,312.5,4870.9,609.5
537,4,whale,0.25962650775909424,4562,247,4395.2,87.0,4728.5,408.2
537,12,marine mammal,0.3295259177684784,4173,457,3907.1,145.8,4439.6,770.3
