frame,track_id,n_keypoints,rostrum_tip_x,rostrum_tip_y,rostrum_tip_conf,left_caudal_fluke_x,left_caudal_fluke_y,left_caudal_fluke_conf,right_caudal_fluke_x,right_caudal_fluke_y,right_caudal_fluke_conf,left_pect_fin_tip_x,left_pect_fin_tip_y,left_pect_fin_tip_conf,right_pect_fin_tip_x,right_pect_fin_tip_y,right_pect_fin_tip_conf,mid_saddle_patch_x,mid_saddle_patch_y,mid_saddle_patch_conf,Caudal_peduncle_x,Caudal_peduncle_y,Caudal_peduncle_conf
201,1,4,2528.0,1638.0,0.2336,2524.0,1630.0,0.1023,,,,,,,2820.0,1334.0,0.103,2780.0,1174.0,0.1993,,,
201,4,4,2528.0,1638.0,0.2336,2524.0,1630.0,0.1023,,,,,,,2820.0,1334.0,0.103,2780.0,1174.0,0.1993,,,
204,1,4,2552.0,1642.0,0.2782,,,,,,,2540.0,1630.0,0.1389,2836.0,1322.0,0.1124,2736.0,1342.0,0.4532,,,
204,4,4,2552.0,1642.0,0.2782,,,,,,,2540.0,1630.0,0.1389,2836.0,1322.0,0.1124,2736.0,1342.0,0.4532,,,
207,1,3,2564.0,1644.0,0.1834,,,,,,,2540.0,1560.0,0.1333,,,,2652.0,1560.0,0.5682,,,
207,4,3,2564.0,1644.0,0.1834,,,,,,,2540.0,1560.0,0.1333,,,,2652.0,1560.0,0.5682,,,
210,1,3,2872.0,1062.0,0.4173,,,,,,,2556.0,1626.0,0.1353,,,,2764.0,1334.0,0.3698,,,
210,4,3,2872.0,1062.0,0.4173,,,,,,,2556.0,1626.0,0.1353,,,,2764.0,1334.0,0.3698,,,
213,1,4,2884.0,1054.0,0.462,,,,,,,2556.0,1630.0,0.1375,2872.0,1318.0,0.1351,2776.0,1334.0,0.2647,,,
213,4,4,2884.0,1054.0,0.462,,,,,,,2556.0,1630.0,0.1375,2872.0,1318.0,0.1351,2776.0,1334.0,0.2647,,,
216,1,4,2896.0,1046.0,0.4509,,,,,,,2564.0,1654.0,0.1012,2876.0,1318.0,0.1474,2696.0,1554.0,0.1177,,,
216,4,4,2896.0,1046.0,0.4509,,,,,,,2564.0,1654.0,0.1012,2876.0,1318.0,0.1474,2696.0,1554.0,0.1177,,,
219,1,4,2908.0,1034.0,0.4357,,,,,,,2824.0,1058.0,0.1557,2580.0,1666.0,0.1032,2700.0,1542.0,0.3972,,,
219,4,4,2908.0,1034.0,0.4357,,,,,,,2824.0,1058.0,0.1557,2580.0,1666.0,0.1032,2700.0,1542.0,0.3972,,,
222,1,3,2592.0,1681.0,0.2786,,,,2588.0,1681.0,0.1386,,,,2596.0,1677.0,0.1192,,,,,,
222,4,3,2592.0,1681.0,0.2786,,,,2588.0,1681.0,0.1386,,,,2596.0,1677.0,0.1192,,,,,,
225,1,3,2932.0,1016.0,0.4372,,,,,,,2848.0,1044.0,0.2039,,,,2872.0,1096.0,0.1509,,,
225,4,3,2932.0,1016.0,0.4372,,,,,,,2848.0,1044.0,0.2039,,,,2872.0,1096.0,0.1509,,,
228,1,3,2944.0,1004.0,0.4363,,,,,,,2856.0,1036.0,0.1912,,,,2860.0,1304.0,0.4521,,,
228,4,3,2944.0,1004.0,0.4363,,,,,,,2856.0,1036.0,0.1912,,,,2860.0,1304.0,0.4521,,,
231,1,3,2952.0,992.0,0.4407,,,,,,,2868.0,1028.0,0.2252,,,,2880.0,1088.0,0.449,,,
231,4,3,2952.0,992.0,0.4407,,,,,,,2868.0,1028.0,0.2252,,,,2880.0,1088.0,0.449,,,
234,1,3,2964.0,984.0,0.4405,,,,,,,2872.0,1024.0,0.2508,,,,2888.0,1076.0,0.2451,,,
234,4,3,2964.0,984.0,0.4405,,,,,,,2872.0,1024.0,0.2508,,,,2888.0,1076.0,0.2451,,,
237,1,3,2972.0,968.0,0.4453,,,,,,,2888.0,1012.0,0.2679,,,,2892.0,1072.0,0.1056,,,
237,4,3,2972.0,968.0,0.4453,,,,,,,2888.0,1012.0,0.2679,,,,2892.0,1072.0,0.1056,,,
240,1,4,2984.0,956.0,0.4468,,,,,,,2896.0,1004.0,0.2534,3012.0,1256.0,0.1589,2904.0,1064.0,0.3247,,,
240,4,4,2984.0,956.0,0.4468,,,,,,,2896.0,1004.0,0.2534,3012.0,1256.0,0.1589,2904.0,1064.0,0.3247,,,
243,1,4,2992.0,944.0,0.4725,,,,,,,2904.0,996.0,0.2182,3016.0,1256.0,0.1871,2916.0,1052.0,0.605,,,
243,4,4,2992.0,944.0,0.4725,,,,,,,2904.0,996.0,0.2182,3016.0,1256.0,0.1871,2916.0,1052.0,0.605,,,
246,1,4,2996.0,936.0,0.5136,,,,,,,2912.0,988.0,0.2453,3012.0,1252.0,0.1949,2928.0,1044.0,0.5341,,,
246,4,4,2996.0,936.0,0.5136,,,,,,,2912.0,988.0,0.2453,3012.0,1252.0,0.1949,2928.0,1044.0,0.5341,,,
249,1,4,3004.0,928.0,0.5013,,,,,,,2920.0,984.0,0.2385,3024.0,1236.0,0.2449,2936.0,1036.0,0.5401,,,
249,4,4,3004.0,928.0,0.5013,,,,,,,2920.0,984.0,0.2385,3024.0,1236.0,0.2449,2936.0,1036.0,0.5401,,,
252,1,4,3008.0,920.0,0.5189,,,,,,,2924.0,980.0,0.2291,3036.0,1228.0,0.262,2940.0,1032.0,0.7216,,,
255,1,4,3012.0,908.0,0.5011,,,,,,,2932.0,972.0,0.2565,3044.0,1224.0,0.2983,2948.0,1024.0,0.7439,,,
258,1,4,3072.0,1073.0,0.4955,,,,,,,2940.0,961.0,0.3063,3056.0,1213.0,0.297,2956.0,1013.0,0.9675,,,
261,1,4,3080.0,1059.0,0.5056,,,,,,,2940.0,951.0,0.3374,3060.0,1203.0,0.2896,2968.0,1219.0,0.2419,,,
264,1,5,3028.0,879.0,0.5071,,,,3016.0,1375.0,0.2302,2940.0,939.0,0.3147,3060.0,1195.0,0.2935,2960.0,995.0,0.4538,,,
267,1,4,3024.0,865.0,0.5363,,,,,,,2944.0,929.0,0.3455,3060.0,1185.0,0.2756,2960.0,985.0,0.8536,,,
270,1,5,3028.0,859.0,0.4992,,,,3020.0,1347.0,0.196,2944.0,919.0,0.3642,3068.0,1179.0,0.3161,2852.0,1503.0,0.225,,,
273,1,6,3028.0,851.0,0.5011,,,,3024.0,1335.0,0.1779,2944.0,911.0,0.3809,3068.0,1167.0,0.2828,2988.0,1183.0,0.6111,2892.0,1059.0,0.1012
276,1,5,3024.0,849.0,0.547,,,,,,,2940.0,909.0,0.4054,3068.0,1161.0,0.2774,2988.0,1177.0,0.6967,2888.0,1057.0,0.1498
279,1,6,3020.0,843.0,0.4928,,,,3020.0,1315.0,0.1254,2936.0,903.0,0.3538,3068.0,1155.0,0.2894,2988.0,1167.0,0.406,2880.0,1059.0,0.2131
282,1,5,3016.0,839.0,0.4972,,,,,,,2928.0,899.0,0.3557,3060.0,1143.0,0.2792,2984.0,1163.0,0.8003,2872.0,1059.0,0.2334
