frame,track_id,class_name,confidence,center_x,center_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2
90,2,marine mammal,0.16817718744277954,1828,813,1769.5,716.6,1886.2,910.8
90,1,marine mammal,0.35889288783073425,1823,676,1757.8,560.5,1887.9,793.0
90,3,marine mammal,0.6754594445228577,855,914,799.2,773.3,911.9,1055.6
93,2,marine mammal,0.13399557769298553,1831,813,1765.1,684.4,1898.1,942.2
93,1,marine mammal,0.5448195934295654,1823,655,1760.0,551.2,1887.5,759.2
93,3,whale,0.17419219017028809,857,897,802.8,761.0,912.9,1033.4
96,2,marine mammal,0.24783147871494293,1987,568,1936.6,408.2,2039.6,728.4
96,1,marine mammal,0.5149748921394348,1824,637,1761.8,542.7,1888.3,733.0
96,3,whale,0.3200610280036926,861,881,807.1,747.0,917.1,1016.0
99,2,marine mammal,0.22751274704933167,1990,556,1940.8,400.5,2039.5,713.1
99,1,marine mammal,0.46058717370033264,1827,623,1762.4,532.7,1891.0,713.8
99,3,whale,0.3200610280036926,865,866,810.6,734.3,919.9,999.4
102,2,marine mammal,0.22751274704933167,1993,550,1944.5,395.3,2041.9,706.5
102,1,whale,0.34879112243652344,1828,608,1764.7,524.0,1893.0,694.1
102,3,whale,0.30146265029907227,867,858,813.9,719.6,922.2,997.2
105,2,marine mammal,0.1821814328432083,1995,544,1946.0,381.1,2045.3,707.5
105,1,marine mammal,0.2924709618091583,1834,600,1774.1,514.5,1895.2,687.0
105,3,whale,0.30146265029907227,870,845,816.9,706.7,924.3,984.7
108,2,marine mammal,0.3096981644630432,1832,750,1754.0,609.8,1909.6,890.5
108,1,marine mammal,0.593548059463501,1838,591,1776.9,504.4,1899.9,677.6
108,3,whale,0.30146265029907227,872,832,819.2,692.7,926.0,971.4
111,2,marine mammal,0.3096981644630432,1831,746,1754.4,624.2,1909.2,870.1
111,1,marine mammal,0.29481953382492065,1846,583,1785.4,498.6,1908.2,669.9
111,3,whale,0.2983270287513733,870,821,823.6,675.2,919.1,968.5
114,2,marine mammal,0.12318484485149384,1837,752,1751.3,564.4,1924.0,942.3
114,1,marine mammal,0.62718665599823,1853,573,1791.8,490.1,1915.2,658.4
114,3,marine mammal,0.8959740400314331,872,809,815.6,656.7,928.9,962.5
117,2,whale,0.19422806799411774,2010,506,1958.7,343.1,2062.5,671.4
117,1,marine mammal,0.392007440328598,1860,564,1800.3,481.5,1921.1,647.7
117,3,marine mammal,0.8903093934059143,877,796,817.8,635.7,937.1,958.1
120,2,whale,0.17481450736522675,2009,496,1959.4,332.7,2060.0,661.6
120,1,marine mammal,0.4868680536746979,1867,566,1807.1,472.1,1928.8,661.1
120,3,marine mammal,0.7431511282920837,883,781,824.9,615.9,943.4,946.9
123,2,marine mammal,0.1009082943201065,2016,484,1960.0,318.6,2073.0,650.5
123,1,marine mammal,0.3242230713367462,1874,596,1809.7,503.5,1939.3,690.1
123,3,whale,0.5601574778556824,889,765,830.8,594.9,949.0,936.9
126,2,whale,0.35972824692726135,2021,474,1964.3,308.5,2078.0,641.3
126,1,marine mammal,0.30810829997062683,1876,601,1802.6,485.1,1948.5,717.8
126,3,whale,0.6572108864784241,896,754,836.6,582.0,954.8,927.8
126,19,whale,0.1355213075876236,261,321,199.3,203.3,323.4,440.3
129,2,marine mammal,0.11859538406133652,2030,467,1970.0,301.4,2090.7,633.2
129,1,marine mammal,0.32966309785842896,1877,620,1797.0,518.4,1957.4,722.0
129,3,whale,0.565260112285614,901,745,841.5,572.2,960.8,917.4
129,19,marine mammal,0.6554103493690491,264,306,205.2,187.4,322.7,424.4
129,21,marine mammal,0.17027424275875092,1860,668,1762.4,459.0,1958.6,877.4
129,20,marine mammal,0.22086618840694427,1873,523,1813.3,448.2,1932.6,598.3
132,2,marine mammal,0.3249838948249817,2030,456,1969.0,293.1,2091.6,619.2
132,1,marine mammal,0.4388420581817627,1878,607,1789.1,487.6,1967.2,726.3
132,3,marine mammal,0.7382081747055054,907,731,843.1,554.9,971.4,907.6
132,19,marine mammal,0.3435036540031433,267,307,210.1,173.1,325.2,440.4
132,21,marine mammal,0.17027424275875092,1864,665,1764.8,457.9,1963.4,871.6
132,20,marine mammal,0.3428860306739807,1878,517,1816.6,441.9,1939.9,593.1
135,2,marine mammal,0.277418315410614,2033,441,1970.4,276.3,2097.8,605.6
135,1,whale,0.18077288568019867,1878,610,1782.7,505.0,1975.2,715.8
135,3,marine mammal,0.6256788969039917,912,721,845.3,540.9,980.3,900.7
135,19,whale,0.31275442242622375,274,289,214.5,157.1,335.4,421.1
135,21,marine mammal,0.33378922939300537,1870,626,1772.7,439.1,1969.9,813.3
135,20,marine mammal,0.32780319452285767,1884,507,1819.1,430.5,1950.0,584.6
138,2,marine mammal,0.47093623876571655,2038,425,1969.7,259.1,2106.6,592.9
138,1,whale,0.18077288568019867,1881,612,1779.5,506.3,1984.0,718.0
138,3,marine mammal,0.8387166857719421,918,712,845.5,528.6,990.8,897.4
138,19,marine mammal,0.36901193857192993,280,271,216.2,142.4,345.0,401.1
138,21,marine mammal,0.5132675170898438,1875,592,1777.9,420.0,1973.2,764.5
138,20,marine mammal,0.22178444266319275,1883,493,1822.9,416.5,1943.2,570.9
141,2,marine mammal,0.47093623876571655,2042,414,1971.9,246.9,2112.9,582.1
141,1,whale,0.18077288568019867,1884,613,1777.2,508.2,1992.3,720.6
141,3,marine mammal,0.8041375279426575,924,703,844.6,513.3,1004.5,893.6
141,19,marine mammal,0.26951876282691956,289,256,221.7,128.8,356.9,384.3
141,21,marine mammal,0.28035154938697815,1879,576,1782.9,402.5,1975.7,752.4
141,20,whale,0.2938533127307892,1881,478,1828.8,403.5,1935.4,553.7
144,2,marine mammal,0.40117543935775757,2042,401,1972.0,233.5,2113.2,569.2
144,1,whale,0.18077288568019867,1886,617,1773.8,511.5,2000.0,723.1
144,3,marine mammal,0.3712296783924103,927,692,835.1,495.8,1020.3,888.2
144,19,marine mammal,0.45554059743881226,296,242,227.1,117.6,365.3,367.4
144,21,marine mammal,0.2835666835308075,1881,562,1783.1,391.9,1980.1,732.7
144,20,marine mammal,0.5637361407279968,1881,468,1828.8,392.9,1934.2,542.8
147,2,marine mammal,0.40117543935775757,2046,388,1975.2,219.0,2119.4,557.2
147,1,whale,0.18077288568019867,1889,619,1771.2,513.2,2008.5,725.7
147,3,marine mammal,0.6482332944869995,920,687,829.0,489.8,1013.6,885.0
147,19,marine mammal,0.4955214262008667,301,232,232.3,104.9,371.8,359.6
147,21,marine mammal,0.2835666835308075,1885,544,1787.4,378.3,1984.5,710.2
147,20,whale,0.13887959718704224,1880,455,1829.3,379.1,1932.0,530.1
150,2,marine mammal,0.10461874306201935,2043,375,1977.0,207.5,2109.9,543.2
150,1,marine mammal,0.4360729455947876,1892,616,1780.8,498.3,2006.0,735.4
150,3,marine mammal,0.5059782862663269,927,674,826.4,471.1,1029.2,878.3
150,19,whale,0.21729357540607452,306,222,237.6,94.4,377.2,351.7
150,21,marine mammal,0.2835666835308075,1890,527,1792.1,367.5,1989.2,688.4
150,20,marine mammal,0.43514353036880493,1880,442,1829.6,366.8,1933.0,519.3
153,2,marine mammal,0.2827712297439575,2045,361,1980.1,192.6,2111.4,529.8
153,1,marine mammal,0.4360729455947876,1896,617,1782.1,495.4,2012.2,740.1
153,3,marine mammal,0.5202242732048035,932,661,823.2,451.6,1043.0,870.4
153,19,whale,0.34307795763015747,311,215,242.8,78.0,381.1,351.7
153,21,marine mammal,0.23261183500289917,1899,527,1796.1,355.0,2003.4,698.9
153,20,marine mammal,0.404242604970932,1882,427,1829.5,353.0,1936.2,502.4
156,2,marine mammal,0.1584775745868683,2047,349,1982.5,179.8,2114.0,519.0
156,1,marine mammal,0.2594294846057892,1897,608,1789.6,481.5,2005.4,735.7
156,3,marine mammal,0.3828500807285309,931,655,832.7,448.1,1031.7,862.3
156,19,whale,0.21954984962940216,315,205,248.3,63.9,383.7,346.8
156,21,marine mammal,0.23261183500289917,1904,513,1799.6,342.1,2010.8,685.8
156,20,marine mammal,0.1457333117723465,1885,415,1831.3,343.1,1939.5,488.1
159,2,marine mammal,0.4580169916152954,2049,338,1984.3,166.8,2114.6,510.2
159,1,marine mammal,0.11067533493041992,1909,614,1820.8,504.9,1998.0,724.4
159,3,marine mammal,0.3828500807285309,935,645,834.1,436.3,1037.2,855.1
159,19,whale,0.19137121737003326,321,186,254.7,49.1,389.1,324.6
159,21,marine mammal,0.1149686947464943,1914,510,1812.9,333.1,2016.2,688.6
159,20,marine mammal,0.3061758279800415,1889,404,1837.5,333.1,1942.2,476.9
162,2,marine mammal,0.3778829574584961,2050,325,1988.3,150.6,2111.6,500.1
162,1,marine mammal,0.11067533493041992,1914,615,1832.0,507.4,1997.3,723.6
162,3,marine mammal,0.10299138724803925,937,635,835.9,433.9,1039.1,838.2
162,19,marine mammal,0.725527822971344,324,167,257.9,31.0,391.1,305.3
162,21,marine mammal,0.16318285465240479,1917,498,1819.5,316.7,2014.1,681.6
162,20,marine mammal,0.5337527990341187,1893,393,1842.2,316.6,1945.1,469.9
165,2,marine mammal,0.38491731882095337,2051,313,1990.4,139.4,2113.5,488.6
165,1,marine mammal,0.3007391393184662,1918,601,1845.8,498.5,1992.9,706.1
165,3,marine mammal,0.16557638347148895,942,615,838.1,413.5,1048.0,818.2
165,19,marine mammal,0.3450477123260498,327,158,261.0,15.5,394.2,302.4
165,21,marine mammal,0.17793568968772888,1914,488,1822.9,299.4,2006.4,678.4
165,20,marine mammal,0.38060832023620605,1893,379,1843.0,300.3,1945.6,458.8
168,2,marine mammal,0.47381293773651123,2054,303,1991.5,130.3,2116.4,476.9
168,1,marine mammal,0.3007391393184662,1924,599,1857.0,498.0,1991.6,700.3
168,3,marine mammal,0.28089311718940735,949,605,839.9,402.6,1058.5,807.5
168,19,marine mammal,0.5424171686172485,327,148,257.4,-0.9,398.0,298.2
168,21,marine mammal,0.17793568968772888,1918,479,1828.5,286.4,2007.7,671.3
168,20,marine mammal,0.44762250781059265,1895,367,1843.0,285.0,1948.3,449.9
171,2,marine mammal,0.536026656627655,2054,293,1991.4,122.7,2118.7,465.3
171,1,marine mammal,0.29342108964920044,892,628,840.8,531.1,945.3,725.9
171,3,marine mammal,0.15538612008094788,945,600,838.6,402.2,1053.2,798.5
171,19,marine mammal,0.8485825657844543,330,126,261.9,-18.2,399.9,272.3
171,21,marine mammal,0.22522684931755066,1919,500,1837.9,339.4,2000.9,662.3
171,20,marine mammal,0.4347957372665405,1897,354,1842.1,270.6,1953.1,439.2
174,2,marine mammal,0.11117814481258392,2049,273,1990.1,112.4,2107.9,434.7
174,1,marine mammal,0.29342108964920044,896,624,843.7,524.3,949.5,724.0
174,3,marine mammal,0.2874872088432312,949,583,841.1,393.3,1056.9,773.1
174,19,whale,0.41571539640426636,337,107,267.7,-35.4,407.6,250.4
174,21,marine mammal,0.22809924185276031,1919,516,1839.4,375.6,1998.7,657.3
174,20,marine mammal,0.36675959825515747,1897,344,1839.9,261.9,1954.8,426.3
177,2,marine mammal,0.2805347442626953,2042,255,1988.6,99.4,2097.7,410.6
177,1,marine mammal,0.13346165418624878,897,629,846.7,533.2,948.3,724.7
177,3,marine mammal,0.23982471227645874,960,569,842.5,375.6,1080.1,763.2
177,19,whale,0.6014984250068665,342,90,272.0,-54.4,414.6,234.6
177,21,marine mammal,0.22809924185276031,1918,518,1841.9,386.5,1996.3,650.2
177,20,marine mammal,0.6530448198318481,1897,332,1839.2,251.4,1957.3,413.7
180,2,marine mammal,0.15487539768218994,2048,245,1989.8,86.7,2108.4,405.0
180,1,marine mammal,0.13346165418624878,899,625,849.6,530.7,950.9,721.8
180,3,marine mammal,0.4600740373134613,964,556,845.8,361.9,1083.7,752.5
180,19,whale,0.7349215745925903,346,80,273.1,-65.3,420.6,227.2
180,21,marine mammal,0.15061606466770172,1923,515,1847.7,391.3,1999.0,639.7
180,20,marine mammal,0.5351788401603699,1902,321,1845.4,241.7,1961.1,402.3
183,2,whale,0.13288015127182007,2048,236,1989.7,75.6,2108.2,397.3
183,1,marine mammal,0.13346165418624878,901,623,851.9,527.6,952.4,719.9
183,3,marine mammal,0.6641032695770264,970,537,854.0,345.0,1087.7,730.1
183,19,marine mammal,0.8093541264533997,352,65,276.9,-87.6,429.8,219.3
183,21,marine mammal,0.15061606466770172,1924,515,1851.5,400.4,1997.7,631.2
183,20,marine mammal,0.40761497616767883,1905,311,1849.7,231.2,1963.0,391.8
186,2,marine mammal,0.20631486177444458,2050,228,1988.6,66.7,2112.1,389.4
186,1,marine mammal,0.13346165418624878,904,621,854.5,524.0,954.8,718.2
186,3,marine mammal,0.6586615443229675,971,527,854.1,325.9,1087.9,729.6
186,19,marine mammal,0.8091710209846497,360,46,281.2,-102.9,439.0,195.9
186,21,marine mammal,0.15061606466770172,1925,515,1853.9,409.1,1996.0,622.5
186,20,marine mammal,0.3269002437591553,1907,298,1848.8,219.2,1964.7,378.6
189,2,marine mammal,0.43037810921669006,2051,206,1992.0,56.2,2109.8,358.1
189,1,marine mammal,0.13346165418624878,907,618,856.8,520.9,956.9,716.3
189,3,marine mammal,0.767697811126709,972,518,852.9,308.3,1091.0,730.0
189,19,marine mammal,0.7400138974189758,365,31,283.4,-116.8,447.7,180.7
189,21,marine mammal,0.20760588347911835,1936,520,1865.8,429.9,2007.2,612.6
189,20,marine mammal,0.4871911406517029,1910,289,1852.9,210.3,1968.3,369.6
192,2,marine mammal,0.3826083242893219,2051,182,1996.5,43.0,2106.5,323.1
192,1,marine mammal,0.13346165418624878,909,616,860.2,518.1,959.8,714.3
192,3,marine mammal,0.6357731819152832,977,514,852.6,291.0,1102.9,737.3
192,19,whale,0.7304033637046814,370,28,286.8,-119.7,454.3,175.9
192,21,marine mammal,0.20760588347911835,1941,523,1873.1,442.5,2010.6,604.5
192,20,marine mammal,0.36678797006607056,1911,278,1855.1,196.7,1968.1,360.4
195,2,marine mammal,0.4552302956581116,2059,183,2003.1,27.5,2117.4,338.7
195,1,marine mammal,0.13346165418624878,910,612,862.3,514.2,960.5,710.1
195,3,marine mammal,0.8533912301063538,978,509,847.8,275.6,1109.8,743.4
195,19,marine mammal,0.9459567070007324,373,18,284.9,-135.5,463.2,172.7
195,21,marine mammal,0.20760588347911835,1947,526,1881.2,455.4,2014.0,596.2
195,20,marine mammal,0.6572213768959045,1916,269,1860.2,184.2,1972.8,354.4
198,2,marine mammal,0.47533345222473145,2058,165,2005.5,19.5,2111.3,310.9
198,1,marine mammal,0.13346165418624878,914,609,865.4,511.5,962.8,708.1
198,3,marine mammal,0.5933417081832886,978,501,843.3,260.5,1114.1,743.0
198,19,marine mammal,0.9602813720703125,376,15,283.1,-150.4,469.4,182.2
198,21,marine mammal,0.3608303368091583,1054,366,1007.0,275.2,1100.7,457.5
198,20,marine mammal,0.43901559710502625,1916,256,1861.1,173.8,1971.0,340.1
201,2,marine mammal,0.4305627644062042,2058,150,2005.6,8.6,2111.0,292.8
201,1,whale,0.11737784743309021,384,-14,329.0,-114.6,438.8,87.0
201,3,marine mammal,0.3827194273471832,975,497,837.4,250.9,1113.8,743.3
201,19,marine mammal,0.7833656668663025,377,12,278.1,-165.4,476.8,190.1
201,21,marine mammal,0.1444675177335739,1059,346,1013.8,262.3,1105.2,430.6
201,20,marine mammal,0.32808926701545715,1919,243,1861.9,161.2,1977.5,324.7
204,2,marine mammal,0.20696118474006653,2060,149,2002.9,-1.1,2118.9,300.0
204,1,whale,0.3354014456272125,392,-27,335.3,-127.1,449.9,75.4
204,3,marine mammal,0.6330862641334534,979,493,836.2,240.8,1122.5,747.6
204,19,marine mammal,0.8089946508407593,380,6,275.1,-179.3,485.2,192.9
204,21,marine mammal,0.3927937150001526,2053,704,1843.4,364.5,2263.0,1044.8
204,20,marine mammal,0.4258680045604706,1921,232,1861.2,151.4,1981.6,314.4
207,2,marine mammal,0.4878409206867218,2063,129,2006.7,-15.6,2118.9,273.9
207,1,whale,0.3823932111263275,401,-36,343.7,-139.1,459.0,68.0
207,3,marine mammal,0.27610498666763306,984,487,838.5,226.3,1129.8,748.1
207,19,marine mammal,0.714514434337616,382,5,274.5,-183.4,490.3,194.8
207,21,marine mammal,0.3927937150001526,2055,695,1847.0,351.2,2264.3,1040.5
207,20,marine mammal,0.6860776543617249,1927,220,1868.9,143.9,1984.8,298.2
210,2,marine mammal,0.7070614695549011,2064,116,2009.4,-25.9,2118.2,258.3
210,1,marine mammal,0.34559014439582825,411,-46,352.4,-150.5,469.3,59.1
210,3,marine mammal,0.5794380307197571,990,487,859.3,276.2,1121.4,698.8
210,19,marine mammal,0.40190234780311584,386,0,276.9,-189.3,496.0,190.0
210,21,marine mammal,0.3233323097229004,1085,312,1033.1,210.4,1136.9,414.8
210,20,marine mammal,0.7147785425186157,1931,209,1873.3,133.7,1988.0,286.2
213,2,marine mammal,0.7575597167015076,2063,111,2009.6,-41.3,2119.1,263.3
213,1,marine mammal,0.34559014439582825,419,-55,360.9,-161.0,478.5,51.1
213,3,marine mammal,0.49064910411834717,988,482,848.6,243.5,1129.0,720.4
213,19,marine mammal,0.8235939741134644,394,-11,278.4,-202.4,511.8,179.9
213,21,marine mammal,0.3233323097229004,1088,310,1037.7,208.1,1141.0,413.0
213,20,marine mammal,0.7530910968780518,1930,202,1876.8,123.0,1985.7,281.7
216,2,marine mammal,0.5545656085014343,2066,107,2009.2,-51.0,2122.6,266.1
216,1,whale,0.1265171319246292,432,-65,370.6,-172.1,494.0,42.2
216,3,marine mammal,0.1619446724653244,986,474,839.8,215.3,1132.3,734.5
216,19,marine mammal,0.6557193398475647,404,-19,291.2,-202.7,516.8,165.5
216,21,marine mammal,0.4527651369571686,1091,297,1039.3,195.1,1143.8,400.6
216,20,marine mammal,0.47132158279418945,1929,192,1877.5,112.1,1981.6,272.7
219,2,marine mammal,0.16860534250736237,2067,104,2008.3,-59.1,2126.3,267.9
219,1,whale,0.1265171319246292,443,-74,380.5,-182.8,505.3,33.9
219,3,marine mammal,0.4631103575229645,986,469,831.9,191.1,1140.8,746.8
219,19,marine mammal,0.5140541791915894,412,-27,298.9,-206.4,526.6,152.8
219,21,marine mammal,0.10487031191587448,1095,287,1043.0,182.9,1148.1,390.6
219,20,marine mammal,0.30257880687713623,1929,187,1875.9,102.6,1982.7,271.1
222,2,marine mammal,0.16148701310157776,1956,355,1905.3,268.4,2008.0,442.8
222,1,whale,0.1265171319246292,452,-85,390.1,-193.3,516.8,25.7
222,3,marine mammal,0.3659703731536865,986,460,825.8,169.5,1147.4,753.0
222,19,marine mammal,0.7140056490898132,418,-38,304.4,-213.0,532.9,139.7
222,21,marine mammal,0.287075012922287,1098,273,1046.8,169.4,1151.1,377.9
222,20,marine mammal,0.21770258247852325,1929,176,1874.7,93.2,1985.7,261.6
225,2,marine mammal,0.102023646235466,1947,317,1881.3,172.3,2013.9,463.2
225,1,whale,0.1265171319246292,464,-95,400.2,-204.7,528.7,16.6
225,3,marine mammal,0.4119677245616913,990,452,824.1,151.7,1156.8,754.2
225,19,marine mammal,0.655298113822937,426,-51,310.1,-225.1,544.2,125.0
225,21,marine mammal,0.10596229135990143,1106,261,1053.9,156.4,1159.7,366.8
225,20,marine mammal,0.6695104241371155,1929,168,1872.8,83.1,1987.4,254.9
228,2,marine mammal,0.484294593334198,1946,284,1869.2,100.6,2023.6,467.5
228,1,whale,0.1265171319246292,474,-104,409.9,-215.8,540.4,7.7
228,3,marine mammal,0.6673622131347656,993,447,822.4,137.5,1164.8,756.9
228,19,marine mammal,0.8655903935432434,434,-61,314.8,-235.0,555.2,112.6
228,21,marine mammal,0.10596229135990143,1111,250,1058.3,144.4,1165.0,356.3
228,20,marine mammal,0.5059575438499451,1930,165,1870.9,70.5,1990.0,259.4
231,2,marine mammal,0.4292997121810913,2087,72,2029.3,-104.7,2145.4,249.7
231,1,whale,0.1265171319246292,485,-114,419.7,-226.7,552.4,-1.1
231,3,marine mammal,0.32147184014320374,995,437,821.1,119.2,1170.9,755.4
231,19,marine mammal,0.5863380432128906,440,-71,318.6,-246.0,562.6,104.0
231,21,marine mammal,0.10596229135990143,1116,239,1062.9,132.9,1170.4,345.9
231,20,marine mammal,0.18857674300670624,1931,150,1873.7,59.8,1990.1,240.5
234,2,marine mammal,0.12411220371723175,2082,44,2029.0,-113.0,2135.1,201.0
234,1,whale,0.1265171319246292,494,-126,427.2,-239.7,562.3,-11.5
234,3,marine mammal,0.4461876451969147,1002,429,825.1,104.6,1179.0,753.8
234,19,marine mammal,0.7996482253074646,445,-80,321.1,-258.0,568.7,98.4
234,21,marine mammal,0.24743685126304626,1125,231,1072.2,116.7,1177.5,345.3
234,20,marine mammal,0.16771821677684784,1933,154,1875.6,55.7,1990.1,252.5
