frame,track_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y
99,7,marine mammal,0.8003221154212952,1845.1614990234375,757.8013916015625,2216.318115234375,964.6970825195312,2030,861
102,7,marine mammal,0.8038750886917114,1821.0765380859375,793.0247192382812,2195.757568359375,1001.8623657226562,2008,897
105,7,whale,0.6444003582000732,1798.7542724609375,791.7039184570312,2175.235595703125,993.0460815429688,1986,892
108,7,whale,0.5452914237976074,1780.8819580078125,744.5452880859375,2152.899169921875,937.9559936523438,1966,841
111,7,whale,0.5387794375419617,1764.70556640625,671.5068359375,2138.906982421875,875.677001953125,1951,773
114,7,marine mammal,0.7093659043312073,1757.65283203125,519.2509155273438,2133.235107421875,743.1419677734375,1945,631
117,7,whale,0.5295112133026123,1743.2562255859375,399.2584533691406,2124.70654296875,628.7984008789062,1933,514
120,7,whale,0.38155391812324524,1729.8074951171875,427.7629699707031,2115.969970703125,653.439208984375,1922,540
123,7,marine mammal,0.48480287194252014,1719.1336669921875,453.9877014160156,2107.555419921875,681.4447631835938,1913,567
126,7,whale,0.6118065118789673,1714.86181640625,473.89007568359375,2103.099853515625,702.5239868164062,1908,588
129,7,whale,0.49796247482299805,1715.5263671875,487.82440185546875,2102.302978515625,720.2957763671875,1908,604
132,7,whale,0.6286661624908447,1719.1663818359375,502.1740417480469,2107.20703125,738.7399291992188,1913,620
135,7,whale,0.4373129904270172,1725.5478515625,517.3286743164062,2109.747314453125,751.7308349609375,1917,634
138,7,whale,0.4170984923839569,1730.101806640625,529.1109008789062,2114.67626953125,770.7431030273438,1922,649
141,7,whale,0.3929513394832611,1739.636962890625,540.7683715820312,2122.077392578125,784.0716552734375,1930,662
144,7,whale,0.3651050925254822,1749.122314453125,527.6903686523438,2127.743896484375,772.8316040039062,1938,650
147,7,whale,0.5187130570411682,1756.62646484375,498.41845703125,2134.630126953125,742.9107055664062,1945,620
150,7,whale,0.2652435898780823,1761.4705810546875,511.53717041015625,2143.13134765625,755.76171875,1952,633
153,7,whale,0.5022337436676025,1767.8878173828125,523.1991577148438,2148.8505859375,769.8734130859375,1958,646
156,7,whale,0.228047177195549,1773.7376708984375,539.3186645507812,2155.875,784.737548828125,1964,662
159,7,whale,0.2548654079437256,1780.9439697265625,555.48388671875,2161.43017578125,799.9562377929688,1971,677
162,7,marine mammal,0.350803941488266,1790.8829345703125,573.1241455078125,2171.243408203125,819.4891357421875,1981,696
165,7,whale,0.2267819494009018,1801.37744140625,592.918701171875,2172.7041015625,833.8728637695312,1987,713
168,7,whale,0.2686081826686859,1808.330078125,609.6565551757812,2181.13623046875,850.07080078125,1994,729
171,7,whale,0.14323720335960388,1819.4036865234375,625.5159912109375,2191.2490234375,867.3636474609375,2005,746
174,7,whale,0.4772995412349701,1827.7371826171875,645.3855590820312,2199.901123046875,893.0137939453125,2013,769
177,7,whale,0.22359320521354675,1839.37060546875,666.0366821289062,2204.761474609375,914.111572265625,2022,790
180,7,whale,0.23926357924938202,1848.9736328125,689.1945190429688,2211.278076171875,932.21484375,2030,810
183,7,whale,0.35868072509765625,1857.7933349609375,711.7849731445312,2217.23486328125,961.384521484375,2037,836
186,7,whale,0.24432232975959778,1867.318115234375,733.801513671875,2203.151123046875,958.903076171875,2035,846
189,7,whale,0.4637259542942047,1875.2874755859375,753.0929565429688,2221.881591796875,989.8543701171875,2048,871
192,7,whale,0.3997683823108673,1882.1990966796875,766.1414184570312,2233.8037109375,1009.08837890625,2058,887
195,7,whale,0.457764208316803,1886.21923828125,776.1925048828125,2244.99462890625,1028.892822265625,2065,902
198,7,whale,0.20765797793865204,1889.4820556640625,782.4004516601562,2248.704345703125,1040.094482421875,2069,911
201,7,whale,0.2606387734413147,1892.3031005859375,787.3011474609375,2250.392578125,1045.8880615234375,2071,916
207,7,whale,0.13900431990623474,1887.8082275390625,785.6417846679688,2246.93701171875,1046.95654296875,2067,916
210,7,whale,0.12235454469919205,1883.4288330078125,781.901611328125,2242.543701171875,1045.122802734375,2062,913
213,7,whale,0.353739470243454,1879.932373046875,775.7197875976562,2237.634765625,1043.5072021484375,2058,909
216,7,whale,0.42593494057655334,1876.2529296875,771.2340087890625,2236.191162109375,1038.2474365234375,2056,904
219,7,whale,0.28798893094062805,1871.7706298828125,764.739013671875,2227.375,1030.761962890625,2049,897
231,7,whale,0.11540861427783966,1853.316162109375,739.7357177734375,2208.713623046875,1008.7427978515625,2031,874
249,7,whale,0.32289764285087585,1822.52099609375,695.5073852539062,2183.909423828125,970.2718505859375,2003,832
258,7,whale,0.10845654457807541,1802.2623291015625,673.749267578125,2073.629150390625,893.892822265625,1937,783
261,7,whale,0.10312061756849289,1796.8187255859375,666.2568359375,2149.01318359375,921.2105102539062,1972,793
267,7,whale,0.19996094703674316,1783.60302734375,646.82373046875,2145.955810546875,910.7472534179688,1964,778
270,7,whale,0.5910178422927856,1776.866943359375,643.7583618164062,2090.318115234375,882.6179809570312,1933,763
273,7,whale,0.1866443008184433,1769.329833984375,636.2842407226562,2062.218017578125,871.6401977539062,1915,753
276,7,whale,0.2260623574256897,1762.0450439453125,627.4104614257812,2061.7978515625,890.7391357421875,1911,759
279,7,whale,0.24493630230426788,1754.4715576171875,617.6492919921875,2057.629638671875,876.9596557617188,1906,747
282,7,whale,0.26270827651023865,1746.9656982421875,611.4126586914062,2057.239501953125,887.275634765625,1902,749
285,7,whale,0.3499797582626343,1737.8485107421875,604.2017211914062,2050.419921875,892.9321899414062,1894,748
288,7,whale,0.2944168150424957,1727.3541259765625,591.5057983398438,2048.5224609375,896.9940185546875,1887,744
291,7,whale,0.18246521055698395,1719.1109619140625,584.9926147460938,2043.536376953125,873.3212890625,1881,729
294,7,whale,0.20066075026988983,1710.6527099609375,578.3250732421875,2048.447998046875,875.29296875,1879,726
297,7,whale,0.18563255667686462,1705.248779296875,567.7633056640625,2045.75048828125,891.767822265625,1875,729
300,7,whale,0.1131686270236969,1697.200927734375,559.641845703125,2042.31396484375,865.1122436523438,1869,712
303,7,whale,0.3246329724788666,1690.421875,558.0145263671875,2039.3114013671875,853.536865234375,1864,705
306,7,whale,0.18532004952430725,1681.660888671875,560.8080444335938,2043.228271484375,850.7822875976562,1862,705
309,7,whale,0.3660927414894104,1674.920654296875,564.6317749023438,2040.52978515625,851.75732421875,1857,708
312,7,whale,0.4085037410259247,1670.1387939453125,564.9838256835938,2043.9332275390625,859.4466552734375,1857,712
315,7,whale,0.44582995772361755,1666.3385009765625,566.1426391601562,2049.56005859375,862.155029296875,1857,714
318,7,marine mammal,0.42028728127479553,1662.749755859375,566.4681396484375,2055.476806640625,868.4589233398438,1859,717
321,7,whale,0.4256828725337982,1658.46728515625,568.1044311523438,2063.600830078125,882.431396484375,1861,725
324,7,whale,0.4623383581638336,1657.2177734375,571.0689086914062,2081.98486328125,892.1702880859375,1869,731
327,7,whale,0.32142212986946106,1654.778076171875,574.2205810546875,2079.157470703125,899.681396484375,1866,736
330,7,whale,0.36442187428474426,1654.221435546875,577.9675903320312,2090.175537109375,912.3944702148438,1872,745
333,7,whale,0.5043145418167114,1654.6431884765625,580.90625,2091.047607421875,927.0626831054688,1872,753
336,7,whale,0.3411821722984314,1657.1231689453125,584.6212158203125,2084.453125,928.480712890625,1870,756
339,7,whale,0.3724289834499359,1680.29345703125,621.5783081054688,2061.840087890625,921.2698974609375,1871,771
342,7,whale,0.326367050409317,1686.00830078125,632.309326171875,2049.595947265625,922.138427734375,1867,777
345,7,whale,0.5871168971061707,1698.04150390625,645.3120727539062,2055.675537109375,930.2289428710938,1876,787
348,7,whale,0.3329988718032837,1703.7908935546875,652.9921264648438,2068.830810546875,945.6463623046875,1886,799
351,7,whale,0.23406419157981873,1706.1292724609375,653.87353515625,2076.480224609375,967.6863403320312,1891,810
354,7,whale,0.3999176323413849,1707.564453125,658.21826171875,2086.64794921875,967.7723388671875,1897,812
357,7,whale,0.45009925961494446,1712.506591796875,661.9328002929688,2086.77099609375,961.990234375,1899,811
360,7,whale,0.3812238276004791,1708.228515625,659.4733276367188,2089.88427734375,964.42333984375,1899,811
363,7,whale,0.5147712230682373,1706.1754150390625,655.436767578125,2098.025390625,969.3685302734375,1902,812
366,7,whale,0.4965978264808655,1698.63232421875,649.0964965820312,2108.29736328125,977.7460327148438,1903,813
369,7,marine mammal,0.6175660490989685,1693.9400634765625,642.92236328125,2110.456787109375,982.0478515625,1902,812
372,7,whale,0.5475422739982605,1685.252685546875,632.6420288085938,2119.8916015625,989.4376220703125,1902,811
375,7,whale,0.2762452960014343,1678.5916748046875,624.7794799804688,2123.41943359375,998.1497802734375,1901,811
378,7,marine mammal,0.3150798976421356,1668.060546875,615.375732421875,2126.7998046875,1025.1075439453125,1897,820
381,7,marine mammal,0.6054204702377319,1660.97216796875,606.8895874023438,2096.461181640625,1028.8060302734375,1878,817
384,7,marine mammal,0.49111053347587585,1651.021728515625,597.3329467773438,2066.434326171875,1051.9315185546875,1858,824
387,7,marine mammal,0.3481891453266144,1641.1646728515625,584.0296630859375,2072.1923828125,1056.2642822265625,1856,820
390,7,marine mammal,0.3715001940727234,1628.408935546875,570.6842651367188,2041.841796875,934.997802734375,1835,752
393,7,marine mammal,0.5234600901603699,1617.6640625,557.7291259765625,2015.662841796875,877.662353515625,1816,717
396,7,marine mammal,0.6440305709838867,1606.2587890625,544.2623901367188,1995.3919677734375,850.805419921875,1800,697
399,7,marine mammal,0.4899365305900574,1594.36572265625,531.2528686523438,1990.32958984375,841.956298828125,1792,686
402,7,marine mammal,0.20826855301856995,1580.5582275390625,518.402099609375,1986.2391357421875,861.8851928710938,1783,690
405,7,whale,0.15238839387893677,1566.02490234375,503.96527099609375,1981.8724365234375,875.3185424804688,1773,689
408,7,whale,0.24298733472824097,1552.8402099609375,488.7132568359375,1982.608154296875,880.5089111328125,1767,684
411,7,whale,0.15929223597049713,1542.7291259765625,475.8149719238281,1965.262939453125,891.7570190429688,1753,683
414,7,marine mammal,0.2452666163444519,1528.35888671875,462.7049865722656,1949.6005859375,891.5986938476562,1738,677
417,7,marine mammal,0.18157534301280975,1517.2073974609375,450.0142517089844,1960.839111328125,877.1329956054688,1739,663
420,7,whale,0.2003273367881775,1505.83349609375,436.4775085449219,1986.30810546875,866.7595825195312,1746,651
423,7,marine mammal,0.10249729454517365,1494.215087890625,422.5325012207031,2028.5804443359375,944.3471069335938,1761,683
426,7,marine mammal,0.22425663471221924,1484.231201171875,414.08837890625,1954.3226318359375,839.2120361328125,1719,626
429,7,marine mammal,0.43073469400405884,1470.1348876953125,405.39361572265625,1924.0394287109375,790.1318969726562,1697,597
432,7,whale,0.2420775294303894,1532.541015625,461.4557800292969,1918.5552978515625,767.9022216796875,1725,614
432,12,whale,0.10035813599824905,1460.783203125,395.35772705078125,1682.28369140625,534.1747436523438,1571,464
435,7,marine mammal,0.4611207842826843,1473.819091796875,404.41680908203125,1926.940185546875,778.9127197265625,1700,591
438,7,marine mammal,0.47248518466949463,1449.73974609375,381.2547607421875,1930.0494384765625,779.8097534179688,1689,580
438,13,marine mammal,0.28373584151268005,1439.5228271484375,380.45953369140625,2040.2890625,1058.9354248046875,1739,719
441,7,marine mammal,0.28916582465171814,1441.6937255859375,372.5594482421875,1937.428466796875,798.4736328125,1689,585
441,12,whale,0.23910394310951233,1437.0291748046875,372.0231018066406,1663.2821044921875,520.945556640625,1550,446
444,7,marine mammal,0.35545191168785095,1430.3775634765625,364.9639587402344,1940.3602294921875,823.1234130859375,1685,594
444,12,whale,0.1438857465982437,1429.9189453125,368.1277770996094,1657.58984375,523.6946411132812,1543,445
447,7,marine mammal,0.3843284249305725,1423.2158203125,361.9866638183594,1948.945068359375,828.8016357421875,1686,595
450,7,marine mammal,0.15031373500823975,1414.4962158203125,358.05462646484375,1933.7935791015625,828.9552612304688,1674,593
453,7,marine mammal,0.24519672989845276,1412.5721435546875,358.8354187011719,1884.26318359375,753.2474975585938,1648,556
456,7,marine mammal,0.30294883251190186,1403.2056884765625,353.436767578125,1914.6646728515625,800.07080078125,1658,576
456,13,marine mammal,0.16209565103054047,1389.4482421875,350.9231872558594,2090.29833984375,1129.6346435546875,1739,740
459,7,marine mammal,0.2312023937702179,1400.29638671875,348.33319091796875,1922.0521240234375,799.1966552734375,1661,573
465,7,whale,0.10969981551170349,1396.149169921875,342.7853698730469,1879.980224609375,770.6358642578125,1638,556
468,7,whale,0.1780167520046234,1395.2779541015625,340.5575866699219,1859.8486328125,763.451171875,1627,552
471,7,whale,0.1530841886997223,1385.7628173828125,333.3319091796875,1830.831298828125,700.3070068359375,1608,516
477,7,marine mammal,0.12139332294464111,1387.45947265625,323.137939453125,1858.2735595703125,691.5386352539062,1622,507
483,7,marine mammal,0.37901490926742554,1390.1282958984375,309.93768310546875,1871.1932373046875,689.169677734375,1630,499
486,16,marine mammal,0.20655278861522675,1770.08642578125,543.0986328125,1875.2099609375,680.769775390625,1822,611
486,7,marine mammal,0.3885756731033325,1395.931640625,305.55535888671875,1884.1234130859375,684.6102905273438,1640,495
489,7,marine mammal,0.4896286129951477,1408.082763671875,304.4252624511719,1900.152587890625,685.7222290039062,1654,495
492,7,whale,0.34627267718315125,1421.0849609375,301.6371765136719,1915.3580322265625,686.1205444335938,1668,493
492,16,marine mammal,0.24478569626808167,1807.625,539.9946899414062,1914.135986328125,683.290771484375,1860,611
495,7,marine mammal,0.42071905732154846,1440.793212890625,300.3623352050781,1944.60302734375,690.41015625,1692,495
495,16,marine mammal,0.36310485005378723,1820.9259033203125,542.0014038085938,1938.6845703125,681.664306640625,1879,611
498,7,marine mammal,0.6530815362930298,1458.212890625,301.1978454589844,1963.741455078125,685.9896240234375,1710,493
498,16,marine mammal,0.16183675825595856,1846.6302490234375,540.178955078125,1955.365234375,682.1630249023438,1900,611
501,7,marine mammal,0.5167331099510193,1481.9959716796875,298.0841979980469,1984.825927734375,673.0194702148438,1733,485
504,7,marine mammal,0.7952032685279846,1504.720703125,299.792236328125,2000.778564453125,671.2088623046875,1752,485
507,7,marine mammal,0.8518894910812378,1528.275390625,301.35687255859375,2016.9898681640625,666.07861328125,1772,483
510,7,marine mammal,0.8790023922920227,1551.23291015625,305.3154296875,2049.46923828125,672.1828002929688,1800,488
513,7,marine mammal,0.9442116618156433,1575.72802734375,308.1435546875,2072.883544921875,665.335205078125,1824,486
516,7,marine mammal,0.8973358869552612,1600.9466552734375,311.74853515625,2090.641357421875,663.7029418945312,1845,487
519,7,whale,0.5746952295303345,1623.608642578125,315.6589050292969,2106.887451171875,673.9851684570312,1865,494
522,7,marine mammal,0.5053113102912903,1645.88720703125,321.8578186035156,2135.965576171875,690.4302978515625,1890,506
525,7,marine mammal,0.3122788369655609,1670.35791015625,326.8919677734375,2146.46728515625,686.7095947265625,1908,506
528,7,marine mammal,0.4246179461479187,1694.2447509765625,330.1787109375,2163.972900390625,688.3244018554688,1929,509
531,7,whale,0.3054654002189636,1715.92578125,333.9605407714844,2168.875,677.5377197265625,1942,505
534,7,whale,0.43782514333724976,1735.0675048828125,341.78765869140625,2155.269775390625,639.5228881835938,1945,490
537,7,whale,0.18509124219417572,1747.653076171875,339.0788269042969,2189.52490234375,668.6408081054688,1968,503
540,7,whale,0.46187707781791687,1764.459228515625,338.288330078125,2216.7861328125,680.0894165039062,1990,509
543,7,marine mammal,0.6806049942970276,1788.3773193359375,339.19012451171875,2237.475830078125,683.7631225585938,2012,511
546,7,marine mammal,0.8176316618919373,1805.332275390625,342.2337646484375,2250.9189453125,686.1642456054688,2028,514
549,7,marine mammal,0.8493020534515381,1816.6075439453125,345.8807678222656,2264.32275390625,684.9403076171875,2040,515
552,7,marine mammal,0.7548781037330627,1828.200439453125,352.5941162109375,2276.576416015625,690.79443359375,2052,521
555,7,whale,0.6614792346954346,1837.880859375,365.1705627441406,2289.00390625,699.7750244140625,2063,532
558,7,whale,0.43981313705444336,1842.88037109375,374.335693359375,2296.919921875,713.9676513671875,2069,544
561,7,whale,0.274017333984375,1848.1251220703125,385.67694091796875,2305.69921875,727.7470703125,2076,556
564,7,whale,0.3607194721698761,1858.828369140625,405.04840087890625,2318.490966796875,747.4749145507812,2088,576
567,7,whale,0.40733522176742554,1862.240478515625,418.3819274902344,2326.693359375,767.5780029296875,2094,592
570,7,marine mammal,0.32746434211730957,1870.4561767578125,437.9305419921875,2336.865478515625,790.7772216796875,2103,614
573,7,marine mammal,0.38866448402404785,1874.49560546875,461.231689453125,2347.494140625,817.7614135742188,2110,639
576,7,marine mammal,0.743811309337616,1881.8380126953125,486.2888488769531,2356.129150390625,845.265380859375,2118,665
579,7,whale,0.6074380874633789,1888.2076416015625,513.5348510742188,2364.028564453125,873.5928344726562,2126,693
582,7,marine mammal,0.6356390714645386,1894.91064453125,542.4686279296875,2371.476318359375,902.024169921875,2133,722
585,7,marine mammal,0.7143529653549194,1898.73876953125,573.7674560546875,2377.8681640625,937.4498291015625,2138,755
588,7,marine mammal,0.40171781182289124,1902.1187744140625,603.8651733398438,2382.065673828125,971.8516235351562,2142,787
591,7,marine mammal,0.806810736656189,1905.2333984375,634.701904296875,2385.816650390625,1006.25732421875,2145,820
594,7,marine mammal,0.852171003818512,1906.7252197265625,665.7340087890625,2387.04833984375,1026.3189697265625,2146,846
597,7,marine mammal,0.5155375003814697,1908.0643310546875,696.943603515625,2390.430908203125,1056.6318359375,2149,876
600,7,marine mammal,0.4551558196544647,1908.760498046875,724.441650390625,2383.2587890625,1080.4876708984375,2146,902
603,7,marine mammal,0.34579357504844666,1914.3822021484375,757.2056884765625,2351.86572265625,1078.8609619140625,2133,918
606,7,whale,0.5247516632080078,1917.70751953125,787.4093017578125,2339.221923828125,1102.3619384765625,2128,944
609,7,whale,0.5885697603225708,1923.45556640625,823.3478393554688,2342.752685546875,1130.1693115234375,2133,976
612,7,marine mammal,0.825394868850708,1923.05908203125,850.6312866210938,2356.911376953125,1175.63525390625,2139,1013
615,7,whale,0.5863547325134277,1924.671875,872.7672729492188,2345.7392578125,1177.7109375,2135,1025
618,7,marine mammal,0.532073974609375,1920.2330322265625,887.5623779296875,2338.559326171875,1205.3714599609375,2129,1046
621,7,marine mammal,0.7355548143386841,1915.3035888671875,899.4262084960938,2348.718994140625,1229.3206787109375,2132,1064
624,7,marine mammal,0.7035051584243774,1908.739501953125,906.2840576171875,2349.388427734375,1225.209716796875,2129,1065
627,7,whale,0.3280711770057678,1902.689208984375,911.2677001953125,2348.809814453125,1218.8868408203125,2125,1065
630,7,whale,0.6088799834251404,1897.0018310546875,912.0223388671875,2344.314208984375,1240.5120849609375,2120,1076
633,7,marine mammal,0.9136838316917419,1891.589599609375,909.5958862304688,2333.4736328125,1246.1258544921875,2112,1077
636,7,marine mammal,0.7927296161651611,1880.8277587890625,906.1069946289062,2325.115478515625,1245.2298583984375,2102,1075
639,7,marine mammal,0.7695429921150208,1867.2464599609375,897.6986694335938,2315.81298828125,1242.07666015625,2091,1069
642,7,marine mammal,0.3825864791870117,1856.9283447265625,892.6636962890625,2307.447265625,1238.532470703125,2082,1065
645,7,marine mammal,0.6206263303756714,1847.1876220703125,883.9920043945312,2301.072998046875,1231.71240234375,2074,1057
648,7,marine mammal,0.72314453125,1836.226318359375,876.9586791992188,2295.62646484375,1228.45263671875,2065,1052
651,7,whale,0.4585326910018921,1825.620361328125,869.8975219726562,2288.665771484375,1222.159912109375,2057,1046
654,7,marine mammal,0.48343217372894287,1816.80419921875,861.1820068359375,2278.97900390625,1212.9471435546875,2047,1037
657,7,marine mammal,0.6787095069885254,1808.2242431640625,854.2855224609375,2272.48291015625,1206.74560546875,2040,1030
660,7,marine mammal,0.41555675864219666,1801.71630859375,848.3489990234375,2267.6728515625,1198.7412109375,2034,1023
663,7,marine mammal,0.7072785496711731,1795.7252197265625,840.3432006835938,2264.99072265625,1191.3720703125,2030,1015
666,7,marine mammal,0.8506991267204285,1789.8597412109375,831.7685546875,2257.771728515625,1179.8572998046875,2023,1005
669,7,marine mammal,0.7754117250442505,1781.478515625,824.4649047851562,2250.01025390625,1169.590576171875,2015,997
672,7,marine mammal,0.7938476800918579,1770.873291015625,817.0223388671875,2239.0302734375,1166.55322265625,2004,991
675,7,marine mammal,0.766644299030304,1759.3873291015625,809.1884765625,2230.164306640625,1155.2247314453125,1994,982
678,7,marine mammal,0.8155666589736938,1748.4071044921875,801.0479736328125,2224.579345703125,1147.1383056640625,1986,974
681,7,marine mammal,0.7117045521736145,1738.47119140625,792.1487426757812,2211.90283203125,1134.9625244140625,1975,963
684,7,marine mammal,0.8116509318351746,1729.86767578125,784.1414794921875,2200.357177734375,1114.8492431640625,1965,949
687,7,marine mammal,0.8364556431770325,1719.3094482421875,776.70703125,2192.01953125,1098.1597900390625,1955,937
690,7,marine mammal,0.6170908808708191,1707.6007080078125,771.21044921875,2166.8427734375,1107.1636962890625,1937,939
693,7,marine mammal,0.8566179871559143,1701.158203125,771.0401611328125,2139.40478515625,1083.482421875,1920,927
696,7,marine mammal,0.7913638353347778,1692.9705810546875,773.8671875,2153.117431640625,1078.5068359375,1923,926
699,7,marine mammal,0.818498432636261,1678.62158203125,774.5416259765625,2146.0078125,1084.10302734375,1912,929
702,7,marine mammal,0.8280678987503052,1672.4237060546875,779.8624877929688,2137.23095703125,1113.37646484375,1904,946
705,7,marine mammal,0.8569549918174744,1663.871826171875,784.82421875,2123.199951171875,1120.4105224609375,1893,952
708,7,marine mammal,0.6076001524925232,1656.4202880859375,794.2635498046875,2108.905029296875,1118.72802734375,1882,956
711,7,marine mammal,0.5220755934715271,1647.388916015625,801.361328125,2102.207763671875,1119.4691162109375,1874,960
714,7,marine mammal,0.6384891271591187,1640.496826171875,807.5381469726562,2092.680419921875,1131.0992431640625,1866,969
717,7,marine mammal,0.3985920548439026,1630.8387451171875,812.9992065429688,2087.413818359375,1136.7540283203125,1859,974
720,7,marine mammal,0.6641411185264587,1619.76708984375,821.00048828125,2078.8798828125,1152.47900390625,1849,986
723,7,marine mammal,0.7301754951477051,1613.7911376953125,829.9116821289062,2078.110595703125,1150.7613525390625,1845,990
726,7,marine mammal,0.8106003403663635,1606.130859375,837.5550537109375,2070.365966796875,1173.3487548828125,1838,1005
729,7,marine mammal,0.9008212685585022,1599.6412353515625,846.509033203125,2064.10986328125,1185.4991455078125,1831,1016
732,7,marine mammal,0.7736326456069946,1589.939697265625,855.9009399414062,2060.33642578125,1194.1864013671875,1825,1025
735,7,marine mammal,0.8067662715911865,1583.9031982421875,862.4266357421875,2050.652587890625,1207.072509765625,1817,1034
738,7,marine mammal,0.7456580400466919,1578.5499267578125,872.8438720703125,2041.374267578125,1218.310546875,1809,1045
741,7,marine mammal,0.6807876229286194,1568.125244140625,885.5357055664062,2032.2764892578125,1227.9560546875,1800,1056
744,7,marine mammal,0.7706567049026489,1560.9635009765625,897.359619140625,2028.262451171875,1240.612548828125,1794,1068
747,7,marine mammal,0.6208845376968384,1555.3153076171875,908.730224609375,2021.4842529296875,1248.0445556640625,1788,1078
750,7,marine mammal,0.533807098865509,1542.0716552734375,916.8919677734375,2016.0008544921875,1258.737548828125,1779,1087
753,7,marine mammal,0.5347204804420471,1536.251220703125,931.287841796875,2009.9998779296875,1270.7926025390625,1773,1101
756,7,marine mammal,0.5770068764686584,1525.587890625,942.3704223632812,2002.948974609375,1292.2314453125,1764,1117
759,7,marine mammal,0.5608744621276855,1515.9061279296875,954.8497314453125,1991.4769287109375,1297.8521728515625,1753,1126
762,7,marine mammal,0.7385703921318054,1507.1072998046875,963.62744140625,1972.57958984375,1300.7720947265625,1739,1132
765,7,marine mammal,0.8371103405952454,1500.721923828125,974.089599609375,1970.8223876953125,1315.2196044921875,1735,1144
768,7,marine mammal,0.6604360938072205,1495.4793701171875,980.37158203125,1971.2476806640625,1320.403564453125,1733,1150
768,18,whale,0.11566062271595001,1889.7005615234375,1205.5584716796875,1981.1346435546875,1325.1015625,1935,1265
771,7,marine mammal,0.587443470954895,1494.855712890625,989.9085083007812,1965.4349365234375,1319.2860107421875,1730,1154
774,7,marine mammal,0.8860265612602234,1492.0626220703125,995.020263671875,1965.871826171875,1329.3907470703125,1728,1162
777,7,marine mammal,0.7855472564697266,1488.4871826171875,998.378173828125,1976.2979736328125,1340.883544921875,1732,1169
780,7,whale,0.3015405833721161,1487.353759765625,1004.8215942382812,1968.4957275390625,1340.3055419921875,1727,1172
786,7,marine mammal,0.211422860622406,1487.2689208984375,1010.394287109375,1962.363037109375,1344.524169921875,1724,1177
789,7,marine mammal,0.34148961305618286,1479.7286376953125,1005.5291137695312,1954.26123046875,1328.172119140625,1716,1166
792,7,marine mammal,0.4041580855846405,1471.353759765625,1002.4838256835938,1938.7679443359375,1318.9228515625,1705,1160
795,7,marine mammal,0.40400397777557373,1463.660888671875,998.31982421875,1924.8778076171875,1306.71337890625,1694,1152
798,7,marine mammal,0.2100357562303543,1461.290283203125,994.3627319335938,1927.0289306640625,1306.3016357421875,1694,1150
