frame,track_id,n_keypoints,rostrum_tip_x,rostrum_tip_y,rostrum_tip_conf,left_caudal_fluke_x,left_caudal_fluke_y,left_caudal_fluke_conf,right_caudal_fluke_x,right_caudal_fluke_y,right_caudal_fluke_conf,left_pect_fin_tip_x,left_pect_fin_tip_y,left_pect_fin_tip_conf,right_pect_fin_tip_x,right_pect_fin_tip_y,right_pect_fin_tip_conf,mid_saddle_patch_x,mid_saddle_patch_y,mid_saddle_patch_conf,Caudal_peduncle_x,Caudal_peduncle_y,Caudal_peduncle_conf
633,1,7,1888.0,921.0,0.6326,2244.0,1249.0,0.162,2328.0,1161.0,0.2815,1952.0,1045.0,0.1047,2076.0,949.0,0.2471,2076.0,1061.0,0.9535,2252.0,1173.0,0.2746
636,1,7,1878.0,914.0,0.551,2238.0,1238.0,0.1641,2322.0,1154.0,0.2461,1966.0,1074.0,0.1024,2070.0,950.0,0.2321,2070.0,1058.0,0.9859,2254.0,1178.0,0.2852
639,1,6,1865.0,911.0,0.5985,2229.0,1235.0,0.18,2309.0,1151.0,0.3526,,,,2061.0,947.0,0.2253,2061.0,1051.0,1.0005,2241.0,1171.0,0.3019
642,1,7,1860.0,901.0,0.6298,2216.0,1229.0,0.1863,2304.0,1141.0,0.29,1920.0,1033.0,0.1176,2040.0,929.0,0.2167,2052.0,1045.0,1.0056,2236.0,1169.0,0.3048
645,1,7,1844.0,896.0,0.5555,2212.0,1224.0,0.2145,2300.0,1132.0,0.3756,1904.0,1008.0,0.1376,2040.0,928.0,0.2446,2040.0,1036.0,0.8949,2228.0,1164.0,0.2846
648,1,7,1842.0,889.0,0.5469,2202.0,1221.0,0.1937,2290.0,1125.0,0.3486,1898.0,1009.0,0.1137,2018.0,905.0,0.2406,2034.0,1029.0,0.7708,2218.0,1153.0,0.2844
651,1,7,1829.0,879.0,0.547,2189.0,1211.0,0.2007,2281.0,1119.0,0.3037,1881.0,1003.0,0.1091,2005.0,899.0,0.2486,2025.0,1023.0,0.9349,2205.0,1143.0,0.3061
654,1,7,1820.0,873.0,0.4959,2184.0,1205.0,0.188,2272.0,1109.0,0.2997,1892.0,1017.0,0.1005,2004.0,901.0,0.1918,2012.0,1013.0,0.865,2196.0,1137.0,0.2785
657,1,7,1812.0,863.0,0.5892,2176.0,1195.0,0.1707,2272.0,1111.0,0.3931,1868.0,971.0,0.1056,1992.0,883.0,0.2538,2004.0,1007.0,0.8237,2184.0,1127.0,0.2682
660,1,7,1802.0,857.0,0.5867,2170.0,1197.0,0.1303,2262.0,1097.0,0.4184,1862.0,969.0,0.1233,1982.0,877.0,0.2797,1998.0,997.0,0.7946,2182.0,1121.0,0.313
663,1,7,1792.0,851.0,0.6679,2156.0,1187.0,0.1683,2256.0,1091.0,0.4395,1848.0,979.0,0.1244,1976.0,875.0,0.2145,1992.0,991.0,0.8956,2176.0,1115.0,0.2916
666,1,7,1787.0,841.0,0.7509,2159.0,1181.0,0.1637,2255.0,1085.0,0.4183,1843.0,965.0,0.1568,1963.0,861.0,0.246,1987.0,985.0,0.8834,2167.0,1109.0,0.2462
669,1,7,1777.0,835.0,0.5685,2157.0,1171.0,0.1167,2249.0,1075.0,0.3897,1833.0,951.0,0.1411,1961.0,859.0,0.202,1977.0,975.0,0.9775,2165.0,1099.0,0.2186
672,1,7,1767.0,829.0,0.597,2143.0,1165.0,0.1019,2239.0,1065.0,0.4155,1827.0,949.0,0.1291,1951.0,841.0,0.2194,1971.0,969.0,1.0189,2151.0,1085.0,0.2183
675,1,6,1759.0,823.0,0.7211,,,,2231.0,1059.0,0.423,1815.0,939.0,0.1254,1947.0,843.0,0.237,1959.0,959.0,0.9911,2139.0,1075.0,0.2418
678,1,7,1746.0,814.0,0.4352,1738.0,798.0,0.1076,2222.0,1050.0,0.4045,1810.0,934.0,0.1328,1942.0,834.0,0.2308,1950.0,950.0,0.8067,2110.0,1050.0,0.2181
681,1,6,1737.0,804.0,0.5795,,,,2213.0,1040.0,0.4056,1801.0,924.0,0.1318,1925.0,824.0,0.2547,1937.0,940.0,0.7255,2121.0,1060.0,0.2231
684,1,5,1729.0,798.0,0.5197,,,,2197.0,1026.0,0.3555,,,,1917.0,818.0,0.2561,1933.0,934.0,0.7885,2113.0,1050.0,0.2249
687,1,6,1716.0,788.0,0.4773,,,,2188.0,1024.0,0.4335,1776.0,904.0,0.1356,1908.0,808.0,0.2207,1920.0,924.0,0.7722,2092.0,1036.0,0.1854
690,1,7,1704.0,789.0,0.4502,1704.0,773.0,0.1166,2176.0,1017.0,0.3452,1764.0,897.0,0.1137,1904.0,809.0,0.2308,1908.0,921.0,0.8474,2092.0,1037.0,0.1755
693,1,6,1702.0,785.0,0.5599,,,,2166.0,1021.0,0.3496,1790.0,941.0,0.1041,1886.0,809.0,0.2303,1902.0,921.0,0.9636,2086.0,1041.0,0.2071
696,1,6,1694.0,785.0,0.6077,,,,2158.0,1021.0,0.3454,1750.0,909.0,0.1238,1878.0,813.0,0.2487,1890.0,921.0,0.8592,2074.0,1041.0,0.244
699,1,6,1681.0,788.0,0.5433,,,,2145.0,1028.0,0.3733,1733.0,896.0,0.14,1869.0,816.0,0.2293,1881.0,924.0,0.7295,2065.0,1048.0,0.1944
702,1,6,1676.0,791.0,0.7319,,,,2136.0,1035.0,0.3296,1728.0,899.0,0.1296,1864.0,819.0,0.2679,1872.0,931.0,0.8531,2040.0,1039.0,0.1555
705,1,6,1667.0,798.0,0.6472,,,,2123.0,1038.0,0.2845,1723.0,918.0,0.125,1859.0,826.0,0.278,1863.0,934.0,0.856,2019.0,1030.0,0.1528
708,1,6,1653.0,807.0,0.6276,2033.0,1123.0,0.1167,2117.0,1043.0,0.2777,,,,1849.0,831.0,0.2553,1857.0,943.0,0.8279,2013.0,1039.0,0.1519
711,1,7,1648.0,814.0,0.6426,2020.0,1130.0,0.1123,2108.0,1050.0,0.2742,1704.0,926.0,0.1006,1840.0,834.0,0.2608,1848.0,950.0,0.9743,2024.0,1062.0,0.1852
714,1,7,1640.0,821.0,0.4443,2012.0,1137.0,0.1152,2096.0,1057.0,0.2845,1700.0,937.0,0.1484,1828.0,845.0,0.2424,1836.0,953.0,0.8046,2000.0,1053.0,0.1833
717,1,6,1635.0,822.0,0.5319,,,,2087.0,1062.0,0.256,1719.0,974.0,0.1297,1823.0,850.0,0.279,1827.0,962.0,0.8455,2015.0,1078.0,0.2237
720,1,7,1621.0,832.0,0.6016,1997.0,1156.0,0.1254,2081.0,1064.0,0.3045,1685.0,948.0,0.1337,1817.0,864.0,0.2448,1821.0,972.0,0.8225,2001.0,1080.0,0.2332
723,1,7,1615.0,842.0,0.5979,1991.0,1162.0,0.1168,2075.0,1074.0,0.3525,1675.0,962.0,0.137,1803.0,866.0,0.2143,1815.0,978.0,0.9313,1999.0,1090.0,0.2408
726,1,6,1606.0,849.0,0.5782,1986.0,1169.0,0.1365,2066.0,1077.0,0.341,,,,1802.0,881.0,0.2292,1802.0,985.0,1.0693,1990.0,1101.0,0.2418
729,1,6,1601.0,857.0,0.5994,1981.0,1177.0,0.1301,2061.0,1085.0,0.3475,,,,1793.0,885.0,0.2159,1797.0,997.0,0.9071,1981.0,1109.0,0.2405
732,1,6,1588.0,863.0,0.7168,1964.0,1187.0,0.1537,2048.0,1095.0,0.2377,,,,1780.0,895.0,0.1967,1788.0,1007.0,0.7649,1972.0,1115.0,0.2587
735,1,6,1583.0,872.0,0.518,1959.0,1196.0,0.1593,2043.0,1108.0,0.2714,,,,1771.0,904.0,0.2248,1779.0,1016.0,0.7789,1959.0,1116.0,0.2224
738,1,7,1577.0,882.0,0.5245,1949.0,1206.0,0.1493,2041.0,1118.0,0.2784,1633.0,998.0,0.1125,1761.0,910.0,0.2341,1773.0,1026.0,0.8201,1957.0,1134.0,0.2068
741,1,7,1567.0,895.0,0.5425,1943.0,1219.0,0.1727,2027.0,1127.0,0.2595,1623.0,1007.0,0.1361,1759.0,923.0,0.2207,1767.0,1039.0,0.8491,1947.0,1147.0,0.2052
744,1,7,1562.0,908.0,0.6093,1934.0,1232.0,0.1625,2026.0,1136.0,0.3494,1618.0,1016.0,0.1309,1746.0,936.0,0.1797,1758.0,1048.0,0.8737,1942.0,1160.0,0.153
747,1,7,1552.0,922.0,0.5999,1932.0,1246.0,0.1581,2020.0,1146.0,0.3168,1620.0,1034.0,0.1588,1736.0,938.0,0.1936,1752.0,1058.0,1.0043,1936.0,1174.0,0.157
750,1,7,1538.0,930.0,0.5686,1922.0,1254.0,0.1496,2010.0,1158.0,0.3168,1606.0,1038.0,0.1748,1726.0,954.0,0.1964,1746.0,1070.0,0.9434,1922.0,1178.0,0.2232
753,1,7,1540.0,939.0,0.6187,1916.0,1271.0,0.1354,2008.0,1175.0,0.3288,1600.0,1051.0,0.1528,1724.0,959.0,0.1987,1740.0,1083.0,1.1447,1928.0,1199.0,0.2135
756,1,7,1530.0,955.0,0.7327,1914.0,1291.0,0.1042,1998.0,1187.0,0.3336,1590.0,1067.0,0.1338,1718.0,975.0,0.1888,1734.0,1099.0,0.881,1918.0,1207.0,0.2396
759,1,7,1521.0,965.0,0.6784,1905.0,1301.0,0.148,1989.0,1197.0,0.3696,1585.0,1077.0,0.1293,1713.0,989.0,0.1787,1725.0,1109.0,0.9579,1905.0,1217.0,0.2179
762,1,7,1508.0,978.0,0.6861,1896.0,1302.0,0.1543,1976.0,1206.0,0.3085,1580.0,1086.0,0.1172,1696.0,1002.0,0.1644,1716.0,1118.0,1.0314,1900.0,1226.0,0.2294
765,1,7,1506.0,988.0,0.5842,1886.0,1316.0,0.1375,1974.0,1220.0,0.3451,1574.0,1092.0,0.1282,1686.0,1012.0,0.1423,1710.0,1128.0,1.0769,1890.0,1236.0,0.2222
768,1,7,1500.0,993.0,0.7031,1880.0,1325.0,0.1233,1972.0,1221.0,0.2401,1576.0,1113.0,0.1718,1684.0,1013.0,0.1661,1708.0,1137.0,0.9284,1888.0,1245.0,0.2459
771,1,7,1500.0,1000.0,0.6735,1880.0,1324.0,0.1218,1972.0,1228.0,0.1778,1576.0,1120.0,0.1605,1684.0,1020.0,0.2052,1704.0,1144.0,1.0719,1888.0,1252.0,0.1873
774,1,7,1493.0,1006.0,0.6369,1877.0,1322.0,0.1313,1973.0,1238.0,0.24,1561.0,1126.0,0.1169,1681.0,1026.0,0.2029,1701.0,1150.0,1.0511,1857.0,1238.0,0.1398
777,1,7,1490.0,1010.0,0.7238,1878.0,1334.0,0.1294,1978.0,1246.0,0.1121,1562.0,1130.0,0.1112,1682.0,1030.0,0.2186,1698.0,1150.0,0.8994,1878.0,1258.0,0.1671
780,1,6,1494.0,1020.0,0.7253,1874.0,1336.0,0.1044,,,,1558.0,1124.0,0.1321,1682.0,1032.0,0.2356,1698.0,1156.0,1.0422,1850.0,1240.0,0.1235
789,1,6,1483.0,1023.0,0.7484,1867.0,1347.0,0.1119,,,,1551.0,1135.0,0.1663,1671.0,1035.0,0.2439,1687.0,1159.0,1.01,1839.0,1243.0,0.1198
792,1,7,1477.0,1020.0,0.7134,1853.0,1336.0,0.1336,1949.0,1252.0,0.1106,1553.0,1148.0,0.1284,1665.0,1032.0,0.247,1677.0,1156.0,1.0822,1825.0,1236.0,0.1263
795,1,4,1467.0,1018.0,0.7111,,,,,,,,,,1659.0,1030.0,0.2147,1671.0,1150.0,1.0063,1823.0,1238.0,0.1195
801,1,7,1458.0,1008.0,0.7722,1842.0,1320.0,0.1315,1930.0,1232.0,0.2643,1542.0,1136.0,0.1026,1646.0,1016.0,0.2477,1662.0,1144.0,0.9813,1826.0,1236.0,0.163
807,1,6,1456.0,998.0,0.8315,,,,1924.0,1226.0,0.1726,1540.0,1138.0,0.1052,1644.0,1010.0,0.2844,1656.0,1134.0,0.9875,1840.0,1238.0,0.1561
810,1,6,1444.0,992.0,0.6825,1832.0,1312.0,0.1133,,,,1520.0,1096.0,0.1411,1636.0,1004.0,0.2819,1656.0,1128.0,0.9549,1848.0,1236.0,0.1769
813,1,7,1452.0,988.0,0.69,1840.0,1300.0,0.1241,1924.0,1208.0,0.2132,1512.0,1092.0,0.1279,1636.0,996.0,0.2688,1656.0,1124.0,1.0789,1824.0,1220.0,0.157
816,1,7,1443.0,986.0,0.7192,1843.0,1294.0,0.1249,1919.0,1210.0,0.1543,1519.0,1086.0,0.144,1639.0,994.0,0.2423,1659.0,1118.0,1.1626,1815.0,1206.0,0.1162
819,1,6,1452.0,976.0,0.7922,,,,1924.0,1200.0,0.2115,1516.0,1088.0,0.132,1640.0,988.0,0.2822,1656.0,1112.0,0.8534,1844.0,1216.0,0.1604
822,1,7,1448.0,973.0,0.7899,1848.0,1281.0,0.1081,1928.0,1189.0,0.2423,1516.0,1077.0,0.1911,1640.0,981.0,0.2936,1656.0,1105.0,0.9496,1844.0,1209.0,0.1843
825,1,6,1452.0,963.0,0.8815,,,,1928.0,1187.0,0.2879,1516.0,1079.0,0.1718,1640.0,975.0,0.2598,1656.0,1099.0,1.0461,1840.0,1203.0,0.1542
828,1,6,1450.0,960.0,0.7872,,,,1930.0,1180.0,0.2509,1522.0,1080.0,0.1541,1646.0,972.0,0.2763,1666.0,1096.0,1.0081,1842.0,1200.0,0.1571
831,1,7,1454.0,954.0,0.8281,1842.0,1266.0,0.1048,1934.0,1170.0,0.2475,1522.0,1070.0,0.142,1646.0,966.0,0.2609,1662.0,1086.0,0.9227,1834.0,1182.0,0.168
834,1,6,1457.0,951.0,0.7402,,,,1933.0,1163.0,0.2266,1521.0,1051.0,0.1632,1645.0,955.0,0.2421,1669.0,1083.0,0.8888,1833.0,1171.0,0.1775
837,1,7,1460.0,941.0,0.8249,1852.0,1245.0,0.1154,1932.0,1161.0,0.2756,1528.0,1053.0,0.1571,1644.0,953.0,0.2801,1668.0,1077.0,1.0051,1840.0,1169.0,0.1876
843,1,7,1460.0,932.0,0.8863,1856.0,1236.0,0.1582,1940.0,1144.0,0.3146,1532.0,1040.0,0.1746,1656.0,936.0,0.311,1680.0,1064.0,1.2144,1852.0,1160.0,0.243
846,1,7,1467.0,926.0,0.8248,1859.0,1234.0,0.1513,1943.0,1142.0,0.1963,1535.0,1034.0,0.1952,1663.0,934.0,0.2921,1683.0,1058.0,1.1098,1863.0,1158.0,0.2034
849,1,7,1473.0,919.0,0.8536,1865.0,1231.0,0.1259,1949.0,1127.0,0.2124,1541.0,1023.0,0.2122,1661.0,923.0,0.2766,1689.0,1051.0,1.1989,1857.0,1143.0,0.1688
852,1,7,1475.0,913.0,0.8015,1875.0,1225.0,0.1287,1955.0,1121.0,0.3207,1547.0,1021.0,0.2202,1671.0,921.0,0.319,1695.0,1045.0,1.1918,1867.0,1141.0,0.2202
855,1,7,1485.0,907.0,0.8653,1881.0,1215.0,0.1369,1961.0,1115.0,0.2799,1549.0,1019.0,0.2175,1677.0,915.0,0.3528,1705.0,1039.0,1.1354,1877.0,1135.0,0.2242
858,1,7,1487.0,896.0,0.8471,1891.0,1208.0,0.1453,1971.0,1112.0,0.3289,1583.0,1032.0,0.1752,1683.0,908.0,0.2998,1711.0,1032.0,0.9285,1887.0,1132.0,0.228
861,1,7,1500.0,890.0,0.8494,1900.0,1206.0,0.1302,1980.0,1102.0,0.3314,1588.0,1034.0,0.1627,1688.0,898.0,0.3229,1716.0,1026.0,1.1644,1888.0,1122.0,0.1812
864,1,7,1505.0,884.0,0.8531,1909.0,1196.0,0.114,1985.0,1096.0,0.3309,1577.0,992.0,0.1804,1697.0,896.0,0.3243,1725.0,1020.0,1.1393,1917.0,1124.0,0.2029
867,1,7,1515.0,877.0,0.8761,1911.0,1185.0,0.1389,1995.0,1093.0,0.3389,1583.0,985.0,0.1773,1703.0,889.0,0.3367,1731.0,1013.0,1.1178,1907.0,1109.0,0.2396
870,1,7,1520.0,871.0,0.8654,1908.0,1179.0,0.1359,2004.0,1083.0,0.2149,1604.0,1007.0,0.1691,1712.0,883.0,0.3477,1740.0,1007.0,1.0387,1936.0,1115.0,0.2097
873,1,7,1529.0,865.0,0.9301,1925.0,1173.0,0.1533,2013.0,1073.0,0.2315,1617.0,1005.0,0.1689,1721.0,877.0,0.3242,1749.0,1001.0,0.9961,1909.0,1081.0,0.2354
876,1,7,1538.0,857.0,0.8021,1930.0,1173.0,0.1061,2022.0,1069.0,0.329,1622.0,993.0,0.2032,1726.0,869.0,0.3528,1758.0,997.0,0.323,1930.0,1085.0,0.2371
879,1,7,1543.0,851.0,0.8753,1947.0,1167.0,0.1455,2027.0,1067.0,0.2978,1635.0,999.0,0.1704,1735.0,863.0,0.3617,1767.0,991.0,0.5999,1947.0,1087.0,0.2706
936,1,7,1617.0,817.0,0.8797,2013.0,1153.0,0.1246,2117.0,1045.0,0.3157,1681.0,961.0,0.1955,1781.0,821.0,0.382,1849.0,965.0,0.66,2005.0,1061.0,0.1936
939,1,6,1617.0,810.0,0.9368,,,,2105.0,1038.0,0.2879,1689.0,958.0,0.1712,1781.0,818.0,0.4208,1849.0,958.0,0.7758,2013.0,1058.0,0.2536
942,1,6,1615.0,808.0,0.9059,,,,2095.0,1028.0,0.364,1683.0,952.0,0.1954,1783.0,816.0,0.4054,1851.0,956.0,1.124,2019.0,1056.0,0.2423
948,1,6,1609.0,795.0,0.9955,,,,2077.0,1019.0,0.2602,1685.0,947.0,0.1883,1777.0,811.0,0.4088,1845.0,943.0,0.7193,2013.0,1039.0,0.2363
951,1,5,1603.0,792.0,0.9922,,,,,,,1683.0,944.0,0.1933,1775.0,808.0,0.4144,1839.0,940.0,1.1047,2007.0,1024.0,0.2169
954,1,6,1596.0,786.0,0.8899,,,,2060.0,1010.0,0.192,1676.0,938.0,0.1898,1776.0,802.0,0.4525,1832.0,934.0,1.2841,2004.0,1022.0,0.1665
957,1,7,1589.0,782.0,0.6549,1993.0,1110.0,0.1028,2009.0,946.0,0.1336,1677.0,942.0,0.219,1769.0,798.0,0.4361,1833.0,930.0,0.7688,2081.0,866.0,0.1622
960,1,6,1983.0,1115.0,0.156,,,,2043.0,987.0,0.1255,1679.0,939.0,0.1475,1763.0,791.0,0.3096,1823.0,927.0,0.7709,2059.0,859.0,0.1765
963,1,5,2041.0,1004.0,0.1069,,,,2045.0,996.0,0.2138,,,,1757.0,792.0,0.1918,1809.0,920.0,0.5994,2057.0,856.0,0.2002
966,1,5,,,,,,,2031.0,992.0,0.2836,1691.0,784.0,0.1291,1751.0,788.0,0.1881,1803.0,916.0,0.2536,2079.0,848.0,0.1776
969,1,5,2036.0,1012.0,0.1153,,,,2036.0,1000.0,0.2579,,,,1752.0,792.0,0.2712,1812.0,928.0,0.6036,2028.0,852.0,0.1598
972,1,6,1567.0,776.0,0.227,,,,2035.0,1000.0,0.2602,1683.0,784.0,0.1685,1747.0,792.0,0.3793,1803.0,928.0,0.8926,2055.0,848.0,0.1512
975,1,5,1564.0,779.0,0.3655,,,,2036.0,1007.0,0.2978,,,,1740.0,799.0,0.2871,1800.0,931.0,1.0789,1940.0,999.0,0.1711
978,1,5,1554.0,789.0,0.4337,,,,2038.0,1021.0,0.2907,,,,1746.0,805.0,0.2309,1794.0,937.0,0.9957,1962.0,1033.0,0.2446
981,1,5,1554.0,799.0,0.4991,,,,2046.0,1031.0,0.3703,,,,1758.0,831.0,0.2833,1782.0,943.0,0.3334,1950.0,1035.0,0.2428
984,1,5,1554.0,808.0,0.6064,,,,2042.0,1044.0,0.2597,,,,1746.0,824.0,0.2758,1786.0,956.0,0.2951,1954.0,1056.0,0.2644
987,1,5,1551.0,817.0,0.6564,,,,2047.0,1053.0,0.2614,,,,2063.0,1073.0,0.3165,1779.0,969.0,0.3839,1963.0,1077.0,0.2702
990,1,6,1544.0,830.0,0.5159,1940.0,1166.0,0.1065,2044.0,1062.0,0.1506,,,,2060.0,1090.0,0.2868,1776.0,982.0,0.2968,1952.0,1090.0,0.3191
993,1,6,1542.0,842.0,0.6715,1942.0,1190.0,0.1306,2042.0,1082.0,0.278,,,,1754.0,870.0,0.3494,1766.0,990.0,0.4831,1950.0,1106.0,0.2379
996,1,6,1540.0,859.0,0.6386,1944.0,1211.0,0.1281,2044.0,1099.0,0.2597,,,,1740.0,883.0,0.2737,1756.0,1003.0,0.4639,1956.0,1123.0,0.2428
999,1,6,1533.0,875.0,0.6488,1929.0,1215.0,0.1331,2045.0,1119.0,0.1538,,,,1745.0,907.0,0.2843,1757.0,1023.0,0.9952,1941.0,1131.0,0.1489
1005,1,6,1525.0,907.0,0.2591,1517.0,915.0,0.1374,2037.0,1147.0,0.4665,,,,1745.0,939.0,0.4151,1745.0,1055.0,0.7948,2013.0,967.0,0.1413
1008,1,6,1539.0,930.0,0.2628,1527.0,934.0,0.1338,2023.0,1162.0,0.3538,,,,1747.0,954.0,0.3681,1743.0,1070.0,0.8909,2015.0,982.0,0.1446
1011,1,6,1541.0,950.0,0.3105,1529.0,954.0,0.169,2017.0,1182.0,0.2883,,,,1745.0,974.0,0.299,1737.0,1086.0,1.0374,1989.0,998.0,0.1907
1014,1,6,1539.0,970.0,0.2025,1527.0,974.0,0.1849,2011.0,1194.0,0.4065,,,,1743.0,994.0,0.3002,1731.0,1102.0,1.1382,1943.0,1214.0,0.1389
1017,1,7,1530.0,982.0,0.3586,1526.0,990.0,0.1389,2002.0,1214.0,0.4377,1610.0,1154.0,0.1146,1746.0,1010.0,0.3093,1722.0,1118.0,1.0727,1938.0,1234.0,0.1977
1023,1,6,1526.0,1017.0,0.8547,,,,1990.0,1257.0,0.3396,1522.0,1033.0,0.1527,1742.0,1049.0,0.3009,1710.0,1153.0,0.9546,1930.0,1269.0,0.1419
1026,1,4,1517.0,1033.0,0.7962,,,,,,,1517.0,1049.0,0.1922,1737.0,1065.0,0.346,1701.0,1169.0,1.1292,,,
1029,1,6,1518.0,1052.0,0.8163,,,,1978.0,1288.0,0.2313,1514.0,1072.0,0.158,1730.0,1084.0,0.2892,1698.0,1188.0,0.8053,1902.0,1096.0,0.1455
1032,1,6,1513.0,1069.0,0.8675,,,,1981.0,1317.0,0.3418,1509.0,1089.0,0.1489,1725.0,1101.0,0.2837,1689.0,1201.0,1.0513,1893.0,1109.0,0.138
1038,1,6,1506.0,1107.0,0.7321,,,,1966.0,1339.0,0.2717,1502.0,1127.0,0.1848,1718.0,1139.0,0.314,1678.0,1239.0,0.8072,1838.0,1343.0,0.1442
1041,1,6,1503.0,1123.0,0.6472,,,,1983.0,1391.0,0.193,1499.0,1143.0,0.223,1715.0,1159.0,0.2923,1671.0,1255.0,1.0782,1823.0,1171.0,0.1493
1068,1,6,1451.0,1250.0,0.6652,,,,1907.0,1498.0,0.3471,1495.0,1338.0,0.142,1655.0,1286.0,0.2633,1631.0,1398.0,1.0235,1835.0,1522.0,0.1135
1176,1,5,1707.0,814.0,0.738,,,,1799.0,1330.0,0.5503,,,,1807.0,986.0,0.3574,1707.0,1062.0,0.8904,1731.0,1266.0,0.1624
1179,1,6,1717.0,834.0,0.8092,,,,1809.0,1350.0,0.4939,1653.0,990.0,0.1154,1813.0,1002.0,0.37,1713.0,1082.0,0.7866,1737.0,1274.0,0.1397
1182,1,5,1723.0,854.0,0.739,,,,1815.0,1358.0,0.3347,,,,1819.0,1018.0,0.3636,1719.0,1098.0,1.1124,1803.0,1390.0,0.1442
1185,1,6,1726.0,861.0,0.7484,,,,1822.0,1373.0,0.3784,1678.0,981.0,0.1153,1826.0,1033.0,0.3656,1722.0,1105.0,1.0798,1746.0,1285.0,0.1293
1188,1,6,1732.0,869.0,0.8463,,,,1828.0,1377.0,0.3854,1684.0,993.0,0.1031,1824.0,1037.0,0.3208,1728.0,1105.0,1.0128,1752.0,1285.0,0.1313
1191,1,6,1731.0,865.0,0.6939,,,,1827.0,1373.0,0.3063,1675.0,1009.0,0.1066,1827.0,1033.0,0.36,1731.0,1101.0,1.0523,1755.0,1301.0,0.1664
1197,1,5,1741.0,857.0,0.6758,,,,1833.0,1349.0,0.3958,,,,1833.0,1021.0,0.3593,1737.0,1089.0,1.1022,1765.0,1293.0,0.1518
1203,1,6,1744.0,848.0,0.6758,1700.0,1344.0,0.1088,1836.0,1340.0,0.4573,,,,1836.0,1004.0,0.2987,1740.0,1080.0,1.0859,1768.0,1288.0,0.1464
1206,1,6,1748.0,845.0,0.6019,1700.0,1341.0,0.1431,1836.0,1337.0,0.437,,,,1840.0,1013.0,0.3171,1740.0,1073.0,1.0781,1768.0,1289.0,0.1676
1209,1,7,1751.0,842.0,0.5501,1711.0,1338.0,0.1498,1835.0,1330.0,0.4804,1707.0,946.0,0.1012,1847.0,1002.0,0.3414,1743.0,1070.0,1.1395,1771.0,1294.0,0.1839
1212,1,6,1750.0,838.0,0.7155,1714.0,1334.0,0.1497,1838.0,1326.0,0.4954,,,,1850.0,1006.0,0.3656,1746.0,1070.0,1.1277,1770.0,1294.0,0.1855
1215,1,7,1754.0,838.0,0.5615,1710.0,1334.0,0.1483,1838.0,1322.0,0.5359,1714.0,926.0,0.102,1850.0,1010.0,0.3868,1746.0,1066.0,1.075,1770.0,1302.0,0.219
1218,1,6,1753.0,838.0,0.5994,1713.0,1334.0,0.1609,1837.0,1318.0,0.5139,,,,1853.0,1006.0,0.3484,1749.0,1070.0,1.1843,1769.0,1294.0,0.2476
1221,1,6,1757.0,834.0,0.6027,1709.0,1330.0,0.1472,1837.0,1322.0,0.5408,,,,1853.0,990.0,0.311,1749.0,1066.0,1.0126,1765.0,1298.0,0.2466
1224,1,7,1752.0,838.0,0.6304,1708.0,1334.0,0.1551,1836.0,1322.0,0.5299,1716.0,1342.0,0.1158,1852.0,1010.0,0.3645,1752.0,1074.0,1.1078,1764.0,1306.0,0.2429
1227,1,7,1756.0,837.0,0.6359,1708.0,1337.0,0.2149,1840.0,1329.0,0.5137,1716.0,1345.0,0.1276,1856.0,1001.0,0.3181,1752.0,1073.0,1.0215,1768.0,1301.0,0.2612
1230,1,7,1756.0,840.0,0.6323,1704.0,1340.0,0.2192,1840.0,1332.0,0.583,1708.0,1336.0,0.147,1860.0,1004.0,0.333,1752.0,1076.0,1.0048,1764.0,1308.0,0.252
1233,1,7,1755.0,843.0,0.7237,1703.0,1343.0,0.2105,1839.0,1339.0,0.5227,1707.0,1339.0,0.1273,1855.0,1003.0,0.3541,1755.0,1083.0,1.1626,1767.0,1315.0,0.2201
1236,1,7,1755.0,842.0,0.7638,1707.0,1358.0,0.1944,1843.0,1346.0,0.5363,1711.0,1342.0,0.1773,1855.0,1002.0,0.3925,1755.0,1086.0,1.0188,1767.0,1314.0,0.2141
1239,1,7,1754.0,845.0,0.6773,1698.0,1357.0,0.1973,1842.0,1353.0,0.5494,1710.0,1349.0,0.1666,1858.0,1005.0,0.3676,1758.0,1093.0,1.1677,1766.0,1317.0,0.1855
1242,1,7,1754.0,847.0,0.7457,1706.0,1363.0,0.1694,1842.0,1359.0,0.5034,1710.0,1343.0,0.1181,1858.0,1011.0,0.4138,1758.0,1095.0,0.8918,1770.0,1327.0,0.1913
1245,1,6,1757.0,850.0,0.7361,1709.0,1366.0,0.1926,1845.0,1366.0,0.5372,,,,1857.0,1006.0,0.3543,1761.0,1102.0,1.1817,1773.0,1322.0,0.1666
1248,1,6,1753.0,853.0,0.7256,1713.0,1373.0,0.1464,1845.0,1373.0,0.5088,,,,1857.0,1009.0,0.343,1761.0,1101.0,0.717,1773.0,1337.0,0.1597
1251,1,7,1756.0,857.0,0.6414,1712.0,1373.0,0.1558,1848.0,1373.0,0.5147,1712.0,1353.0,0.1118,1860.0,1021.0,0.2973,1764.0,1109.0,1.0414,1776.0,1337.0,0.157
1254,1,7,1756.0,860.0,0.7378,1712.0,1372.0,0.1281,1852.0,1376.0,0.465,1692.0,1016.0,0.167,1864.0,984.0,0.291,1764.0,1108.0,0.9344,1776.0,1336.0,0.1356
