frame,class_id,class_name,confidence,bbox
1485,14,bird,0.26845481991767883,"[682.7760009765625, 684.9697875976562, 768.338623046875, 803.2269897460938]"
1485,8,boat,0.22681203484535217,"[1556.526611328125, 139.23440551757812, 1893.8870849609375, 227.21360778808594]"
1500,14,bird,0.4301643669605255,"[873.926513671875, 724.4903564453125, 951.4676513671875, 814.3409423828125]"
1500,14,bird,0.35596778988838196,"[703.1051025390625, 702.238037109375, 775.5864868164062, 804.68701171875]"
1500,14,bird,0.25245481729507446,"[700.7172241210938, 706.3698120117188, 950.0416870117188, 812.3475952148438]"
1515,14,bird,0.4869033098220825,"[888.6650390625, 703.7550048828125, 1004.924560546875, 815.5079956054688]"
1515,14,bird,0.3035678565502167,"[725.5569458007812, 725.4845581054688, 777.1919555664062, 803.2763671875]"
1515,8,boat,0.27507609128952026,"[1550.8524169921875, 139.0316925048828, 1890.0867919921875, 229.11968994140625]"
1530,0,person,0.46334707736968994,"[747.7781982421875, 753.978759765625, 784.9889526367188, 801.2012939453125]"
1530,0,person,0.4171528220176697,"[896.9163818359375, 692.485107421875, 1003.7877197265625, 812.4774169921875]"
1545,14,bird,0.3067631125450134,"[903.1968383789062, 693.3897705078125, 985.4646606445312, 803.0905151367188]"
1545,0,person,0.2599940896034241,"[905.5786743164062, 693.5595703125, 985.310302734375, 803.2758178710938]"
1545,0,person,0.2478286176919937,"[765.2218017578125, 778.0512084960938, 792.606689453125, 801.2243041992188]"
1545,8,boat,0.23330526053905487,"[1539.780029296875, 151.20205688476562, 1883.3521728515625, 236.88287353515625]"
1560,8,boat,0.29384538531303406,"[1524.69873046875, 147.8938446044922, 1864.064208984375, 238.970458984375]"
1560,0,person,0.20584507286548615,"[897.50927734375, 701.2003784179688, 972.4164428710938, 795.7985229492188]"
1575,8,boat,0.24641983211040497,"[1506.0543212890625, 158.3206329345703, 1846.96630859375, 240.4536895751953]"
1590,0,person,0.46574780344963074,"[877.2134399414062, 729.4873657226562, 945.1917114257812, 792.361083984375]"
1590,8,boat,0.24867866933345795,"[1495.3297119140625, 157.56272888183594, 1836.7320556640625, 242.46095275878906]"
1605,0,person,0.2704225182533264,"[872.013427734375, 743.4386596679688, 934.87353515625, 788.8160400390625]"
1620,0,person,0.30340245366096497,"[882.4324951171875, 751.0352783203125, 937.721923828125, 799.6376953125]"
1620,8,boat,0.2635286748409271,"[1465.2861328125, 151.47866821289062, 1803.3123779296875, 237.47323608398438]"
1620,14,bird,0.22674286365509033,"[45.29151916503906, 905.4266967773438, 178.84375, 1046.4691162109375]"
