frame,class_id,class_name,confidence,bbox
80,0,whale,0.3091990649700165,"[1946.9051513671875, 662.9048461914062, 2309.152099609375, 831.9000244140625]"
80,0,whale,0.15621976554393768,"[1946.8480224609375, 665.2132568359375, 2235.0654296875, 796.6271362304688]"
90,5,marine mammal,0.5805610418319702,"[1913.0072021484375, 608.55615234375, 2278.21240234375, 817.03564453125]"
90,0,whale,0.17631980776786804,"[1913.96630859375, 610.2184448242188, 2203.33544921875, 751.6948852539062]"
90,5,marine mammal,0.05519254505634308,"[3671.78759765625, 1187.7601318359375, 3721.7197265625, 1300.803955078125]"
100,5,marine mammal,0.8524446487426758,"[1830.3856201171875, 760.70068359375, 2203.26220703125, 963.5408935546875]"
100,0,whale,0.270146906375885,"[1830.465576171875, 760.4771118164062, 2203.364990234375, 966.8571166992188]"
110,5,marine mammal,0.5869894623756409,"[1763.333251953125, 694.6550903320312, 2137.078857421875, 905.4633178710938]"
110,0,whale,0.27227750420570374,"[1765.3154296875, 692.3925170898438, 2137.218994140625, 906.0564575195312]"
110,0,whale,0.0929013341665268,"[1764.0113525390625, 695.2194213867188, 2068.36181640625, 859.0728149414062]"
120,0,whale,0.38155391812324524,"[1727.352294921875, 429.3431396484375, 2114.03369140625, 651.97998046875]"
130,0,whale,0.5453157424926758,"[1718.3741455078125, 485.9028625488281, 2103.961181640625, 719.9874267578125]"
140,0,whale,0.5004281997680664,"[1737.406982421875, 531.5988159179688, 2120.38330078125, 770.5504760742188]"
150,0,whale,0.2652435898780823,"[1761.202880859375, 507.51910400390625, 2144.222412109375, 750.7518310546875]"
160,0,whale,0.27401202917099,"[1788.10009765625, 560.3836669921875, 2164.190673828125, 803.077880859375]"
170,0,whale,0.5329647064208984,"[1817.4041748046875, 617.2178344726562, 2187.62646484375, 865.9860229492188]"
180,0,whale,0.23926357924938202,"[1848.9971923828125, 688.1754150390625, 2210.1806640625, 931.3916625976562]"
190,0,whale,0.4626269042491913,"[1877.6766357421875, 757.4395751953125, 2244.136474609375, 1006.78857421875]"
200,0,whale,0.3448345959186554,"[1890.4326171875, 783.4315795898438, 2250.802001953125, 1039.390625]"
210,0,whale,0.12235454469919205,"[1883.5986328125, 781.5433959960938, 2241.036865234375, 1044.6243896484375]"
210,0,whale,0.051292646676301956,"[1885.65966796875, 784.3799438476562, 2187.059326171875, 989.264892578125]"
220,0,whale,0.5256508588790894,"[1870.6278076171875, 762.0823974609375, 2227.2783203125, 1027.7677001953125]"
230,0,whale,0.16292348504066467,"[1854.6072998046875, 740.8193359375, 2214.717529296875, 1007.698486328125]"
250,0,whale,0.3228819966316223,"[1821.246826171875, 694.7704467773438, 2180.36572265625, 971.5389404296875]"
260,0,whale,0.21691100299358368,"[1799.06396484375, 669.0512084960938, 2164.946044921875, 934.23486328125]"
260,4,dorsal fin,0.06517726927995682,"[1800.53466796875, 669.9686889648438, 1988.315185546875, 811.8243408203125]"
270,0,whale,0.5910178422927856,"[1776.172119140625, 645.4367065429688, 2064.802734375, 873.8058471679688]"
280,0,whale,0.2276572585105896,"[1750.1480712890625, 619.515380859375, 2093.646240234375, 896.0068359375]"
290,0,whale,0.18115071952342987,"[1722.5101318359375, 592.4479370117188, 2051.200439453125, 893.3250732421875]"
300,0,whale,0.1131686270236969,"[1696.094970703125, 556.912353515625, 2041.59228515625, 847.2286376953125]"
310,0,whale,0.24604739248752594,"[1673.094482421875, 562.3159790039062, 2047.867431640625, 852.5557250976562]"
320,0,whale,0.21400757133960724,"[1662.560302734375, 565.799072265625, 2057.518310546875, 878.0409545898438]"
330,0,whale,0.36442187428474426,"[1653.7210693359375, 577.38720703125, 2091.537841796875, 913.9473266601562]"
340,5,marine mammal,0.40983420610427856,"[1658.684326171875, 591.2134399414062, 2069.689453125, 924.7628173828125]"
340,0,whale,0.36897996068000793,"[1690.03857421875, 633.7855834960938, 2040.3541259765625, 918.5997314453125]"
350,0,whale,0.3919869661331177,"[1707.368896484375, 649.2600708007812, 2076.066650390625, 949.332275390625]"
360,0,whale,0.3812238276004791,"[1709.0277099609375, 660.5364990234375, 2091.234619140625, 965.2366333007812]"
370,0,whale,0.3596283197402954,"[1690.1295166015625, 636.7071533203125, 2122.87548828125, 988.5538330078125]"
380,0,whale,0.41083914041519165,"[1660.47802734375, 608.5131225585938, 2078.552001953125, 1047.4432373046875]"
380,0,whale,0.06864722073078156,"[1660.9097900390625, 609.2984619140625, 2035.1466064453125, 918.9927978515625]"
390,5,marine mammal,0.3715001940727234,"[1625.1492919921875, 567.0684204101562, 2031.7862548828125, 870.44677734375]"
390,0,whale,0.3328858017921448,"[1627.729248046875, 568.8995971679688, 2031.7353515625, 872.2691040039062]"
390,5,marine mammal,0.18609505891799927,"[1623.13623046875, 567.3555908203125, 2052.67919921875, 1042.379150390625]"
390,0,whale,0.10542584210634232,"[1623.8690185546875, 566.162841796875, 2055.33056640625, 1046.36572265625]"
400,5,marine mammal,0.4701785147190094,"[1587.908203125, 526.5151977539062, 1992.063720703125, 852.0462036132812]"
400,0,whale,0.32880720496177673,"[1587.885498046875, 525.837890625, 1990.40185546875, 849.185546875]"
400,5,marine mammal,0.12560275197029114,"[1888.97021484375, 711.9142456054688, 1985.321044921875, 842.3721313476562]"
400,5,marine mammal,0.10824620723724365,"[1586.9058837890625, 523.9383544921875, 2008.242919921875, 996.9336547851562]"
410,0,whale,0.2201891392469406,"[1548.8994140625, 481.4029541015625, 1972.73583984375, 895.5319213867188]"
410,5,marine mammal,0.19823116064071655,"[1861.601806640625, 681.6314697265625, 1957.269287109375, 796.2815551757812]"
410,0,whale,0.08855991810560226,"[1860.1744384765625, 678.8278198242188, 1958.986572265625, 795.4575805664062]"
420,0,whale,0.2003273367881775,"[1505.955322265625, 435.85052490234375, 2003.611083984375, 864.3391723632812]"
420,0,whale,0.1543925553560257,"[1505.262451171875, 439.3647766113281, 1710.400634765625, 575.5596923828125]"
420,4,dorsal fin,0.12025406211614609,"[1506.1556396484375, 438.2758483886719, 1712.877685546875, 576.376708984375]"
430,5,marine mammal,0.38555699586868286,"[1468.7344970703125, 403.0565185546875, 1917.7208251953125, 775.4044799804688]"
430,0,whale,0.1394723653793335,"[1573.9376220703125, 491.68084716796875, 1914.9019775390625, 770.480712890625]"
430,0,whale,0.10918274521827698,"[1470.3565673828125, 401.79986572265625, 1691.771484375, 549.6075439453125]"
430,4,dorsal fin,0.07966103404760361,"[1469.9501953125, 401.4769592285156, 1689.813720703125, 541.0076904296875]"
440,5,marine mammal,0.5181788206100464,"[1438.538818359375, 371.7781677246094, 1941.9561767578125, 782.5106201171875]"
440,0,whale,0.09771640598773956,"[1437.9517822265625, 373.29144287109375, 1668.0355224609375, 525.3693237304688]"
440,4,dorsal fin,0.0743170753121376,"[1437.23583984375, 372.7326965332031, 1667.1536865234375, 522.5307006835938]"
440,5,marine mammal,0.06342322379350662,"[1566.4659423828125, 461.996337890625, 1943.4654541015625, 784.69873046875]"
440,0,whale,0.05289040505886078,"[1536.8302001953125, 465.6977233886719, 1813.1400146484375, 651.9185180664062]"
450,5,marine mammal,0.15031373500823975,"[1414.578369140625, 359.83538818359375, 1925.889404296875, 826.3399658203125]"
450,0,whale,0.12510879337787628,"[1503.151123046875, 446.2096252441406, 1863.2427978515625, 705.0225830078125]"
450,0,whale,0.11963977664709091,"[1414.5137939453125, 358.2036437988281, 1922.11083984375, 832.7486572265625]"
460,0,whale,0.18431958556175232,"[1403.281494140625, 350.5307922363281, 1861.713134765625, 713.1611938476562]"
460,0,whale,0.07400048524141312,"[1480.5184326171875, 432.6341857910156, 1844.5694580078125, 694.0811157226562]"
470,0,whale,0.2063158005475998,"[1386.99658203125, 336.1506042480469, 1857.452392578125, 703.136962890625]"
470,0,whale,0.12241385132074356,"[1482.0029296875, 419.3663635253906, 1831.65380859375, 677.4234619140625]"
480,0,whale,0.0791354849934578,"[1386.7891845703125, 318.2860107421875, 1859.1024169921875, 694.134521484375]"
490,5,marine mammal,0.7157316207885742,"[1410.4061279296875, 304.661865234375, 1903.20556640625, 682.3859252929688]"
490,5,marine mammal,0.28798797726631165,"[1791.577880859375, 541.5023803710938, 1898.9315185546875, 679.1382446289062]"
490,0,whale,0.15617790818214417,"[1534.039306640625, 401.57757568359375, 1899.9019775390625, 677.4053344726562]"
490,0,whale,0.1373656988143921,"[1410.2332763671875, 303.6963806152344, 1635.6500244140625, 447.6084899902344]"
500,5,marine mammal,0.5899874567985535,"[1475.5745849609375, 300.547119140625, 1965.6798095703125, 674.1193237304688]"
500,5,marine mammal,0.13165327906608582,"[1860.3944091796875, 542.7720947265625, 1960.8043212890625, 670.4866333007812]"
500,0,whale,0.057775724679231644,"[1477.2850341796875, 302.5224609375, 1697.0943603515625, 445.4830627441406]"
510,5,marine mammal,0.8790023922920227,"[1550.23974609375, 305.6351013183594, 2054.693115234375, 675.8687744140625]"
510,5,marine mammal,0.07233420014381409,"[1545.878173828125, 304.94622802734375, 2199.40283203125, 741.2612915039062]"
510,0,whale,0.056268543004989624,"[1711.9976806640625, 408.92828369140625, 2046.4705810546875, 667.4006958007812]"
520,5,marine mammal,0.5925409197807312,"[1630.307373046875, 317.9677734375, 2114.35693359375, 682.6038208007812]"
520,0,whale,0.3443015217781067,"[1630.1290283203125, 318.349365234375, 2112.98095703125, 684.9013061523438]"
520,0,whale,0.0507814846932888,"[1630.562744140625, 317.03814697265625, 2034.10302734375, 611.8582763671875]"
530,0,whale,0.5173354148864746,"[1709.5291748046875, 337.08984375, 2101.907958984375, 604.4798583984375]"
530,5,marine mammal,0.1025935634970665,"[1707.134033203125, 334.5860595703125, 2138.37744140625, 648.7523803710938]"
540,0,whale,0.46187707781791687,"[1770.4888916015625, 341.616943359375, 2226.70458984375, 688.5195922851562]"
550,5,marine mammal,0.7784184813499451,"[1819.1868896484375, 345.0169372558594, 2267.79931640625, 685.8805541992188]"
550,0,whale,0.6285939812660217,"[1820.4224853515625, 345.8000183105469, 2267.903564453125, 687.517822265625]"
550,5,marine mammal,0.06540786474943161,"[2173.968994140625, 575.4951782226562, 2267.41650390625, 687.2806396484375]"
550,4,dorsal fin,0.06046169251203537,"[2173.090576171875, 574.3960571289062, 2267.38916015625, 686.7579956054688]"
560,0,whale,0.26700836420059204,"[1852.21728515625, 386.9212646484375, 2306.138671875, 724.350830078125]"
570,5,marine mammal,0.32746434211730957,"[1876.2425537109375, 440.63909912109375, 2341.6298828125, 793.4463500976562]"
570,0,whale,0.29774045944213867,"[1876.792236328125, 440.8367614746094, 2341.273681640625, 793.9609375]"
580,5,marine mammal,0.6982110738754272,"[1893.87890625, 524.3701171875, 2367.733154296875, 883.9749755859375]"
590,5,marine mammal,0.6098700165748596,"[1905.14501953125, 624.9043579101562, 2384.53564453125, 996.7567749023438]"
600,5,marine mammal,0.4551558196544647,"[1910.076904296875, 723.8435668945312, 2379.72998046875, 1077.617919921875]"
610,5,marine mammal,0.5263649225234985,"[1922.073486328125, 834.3674926757812, 2366.17041015625, 1137.483154296875]"
610,0,whale,0.3561876714229584,"[1924.836181640625, 833.7097778320312, 2335.733154296875, 1133.264404296875]"
620,5,marine mammal,0.7115665078163147,"[1915.549072265625, 895.0350952148438, 2351.715087890625, 1240.401611328125]"
620,0,whale,0.5727664232254028,"[1917.569580078125, 894.5791625976562, 2317.619140625, 1219.63525390625]"
630,0,whale,0.6088799834251404,"[1898.347412109375, 912.6961669921875, 2346.17431640625, 1252.559326171875]"
640,5,marine mammal,0.6503059267997742,"[1865.060302734375, 896.983154296875, 2312.6259765625, 1242.607177734375]"
640,0,whale,0.5683538317680359,"[1865.09033203125, 896.3538208007812, 2313.312744140625, 1245.0382080078125]"
650,5,marine mammal,0.6069740056991577,"[1829.587646484375, 870.2893676757812, 2292.784423828125, 1222.97021484375]"
650,0,whale,0.5505436062812805,"[1829.5206298828125, 869.9807739257812, 2292.64892578125, 1223.415283203125]"
660,5,marine mammal,0.41555675864219666,"[1802.637451171875, 849.0595703125, 2269.0322265625, 1197.94921875]"
670,5,marine mammal,0.7426654696464539,"[1772.7685546875, 821.9207153320312, 2246.62890625, 1166.12158203125]"
680,5,marine mammal,0.8442930579185486,"[1740.1431884765625, 793.61376953125, 2213.319091796875, 1140.8206787109375]"
690,5,marine mammal,0.6170908808708191,"[1706.94580078125, 770.4276123046875, 2159.392822265625, 1114.5904541015625]"
690,0,whale,0.23331615328788757,"[1706.386962890625, 768.1497802734375, 2143.279541015625, 1112.2664794921875]"
700,5,marine mammal,0.5619992613792419,"[1679.777099609375, 776.0760498046875, 2139.088623046875, 1087.1868896484375]"
700,0,whale,0.35603222250938416,"[1679.7364501953125, 777.6773071289062, 2134.36376953125, 1070.419677734375]"
710,5,marine mammal,0.6333912014961243,"[1651.6241455078125, 799.7092895507812, 2100.066162109375, 1114.9637451171875]"
710,0,whale,0.3121660053730011,"[1652.8441162109375, 795.7842407226562, 2097.40478515625, 1108.345458984375]"
720,5,marine mammal,0.6641411185264587,"[1617.96435546875, 820.6964721679688, 2078.845947265625, 1156.3963623046875]"
720,0,whale,0.42683762311935425,"[1618.9068603515625, 820.6571044921875, 2074.809326171875, 1155.7811279296875]"
730,5,marine mammal,0.8936692476272583,"[1598.5806884765625, 849.0932006835938, 2062.14794921875, 1188.5758056640625]"
740,5,marine mammal,0.8282293081283569,"[1559.66357421875, 878.3490600585938, 2031.4619140625, 1224.1923828125]"
740,0,whale,0.5628415942192078,"[1560.27099609375, 877.7354736328125, 2032.05615234375, 1225.7900390625]"
750,5,marine mammal,0.533807098865509,"[1539.24609375, 915.6245727539062, 2016.673095703125, 1257.9676513671875]"
760,5,marine mammal,0.39788222312927246,"[1513.01416015625, 959.1572265625, 1992.184326171875, 1309.0286865234375]"
760,0,whale,0.21923710405826569,"[1509.6170654296875, 958.2435302734375, 1956.3314208984375, 1259.9376220703125]"
770,5,marine mammal,0.5656155347824097,"[1492.1053466796875, 989.33935546875, 1966.5272216796875, 1314.7635498046875]"
770,0,whale,0.22010071575641632,"[1491.1002197265625, 983.9879150390625, 1960.177001953125, 1290.835693359375]"
780,0,whale,0.3015405833721161,"[1487.1820068359375, 1004.3345947265625, 1964.3065185546875, 1338.668701171875]"
790,0,whale,0.2625054717063904,"[1476.277587890625, 1004.9895629882812, 1957.549072265625, 1322.5936279296875]"
790,5,marine mammal,0.2326413094997406,"[1475.73046875, 1006.081787109375, 1960.1015625, 1323.984375]"
800,0,whale,0.11282527446746826,"[1458.4266357421875, 991.1146240234375, 1930.79443359375, 1309.2667236328125]"
800,2,killer whale,0.09570113569498062,"[1458.7056884765625, 990.9490356445312, 1930.4827880859375, 1308.8123779296875]"
800,0,whale,0.050573233515024185,"[1467.56396484375, 991.9901733398438, 1685.1181640625, 1155.57861328125]"
810,0,whale,0.401685506105423,"[1441.3621826171875, 977.6492309570312, 1925.616943359375, 1285.4249267578125]"
820,5,marine mammal,0.665302038192749,"[1443.9019775390625, 957.8287963867188, 1920.8499755859375, 1261.2337646484375]"
820,0,whale,0.6457179188728333,"[1443.7347412109375, 958.693359375, 1919.20654296875, 1261.201171875]"
830,5,marine mammal,0.500114917755127,"[1449.58935546875, 941.6672973632812, 1896.4945068359375, 1261.953125]"
830,0,whale,0.4237050712108612,"[1447.7515869140625, 939.2759399414062, 1895.455078125, 1257.888916015625]"
840,5,marine mammal,0.23714591562747955,"[1455.8106689453125, 920.488037109375, 1935.643798828125, 1252.7259521484375]"
840,0,whale,0.1866482049226761,"[1455.8048095703125, 920.2739868164062, 1932.415283203125, 1250.164794921875]"
850,0,whale,0.36826610565185547,"[1472.666015625, 899.876220703125, 1926.36767578125, 1204.206298828125]"
850,5,marine mammal,0.3550231158733368,"[1472.398681640625, 900.7654418945312, 1953.5504150390625, 1225.8638916015625]"
860,0,whale,0.7020080089569092,"[1492.1553955078125, 878.4664306640625, 1980.2603759765625, 1205.8707275390625]"
870,0,whale,0.38502052426338196,"[1518.798095703125, 857.7550048828125, 2007.76513671875, 1189.94091796875]"
880,0,whale,0.30826446413993835,"[1546.223876953125, 837.9318237304688, 2031.661376953125, 1171.017822265625]"
880,5,marine mammal,0.17928527295589447,"[1546.0528564453125, 838.7059936523438, 2034.4427490234375, 1171.7491455078125]"
880,0,whale,0.16273875534534454,"[1548.803466796875, 840.0531005859375, 1972.83984375, 1105.8673095703125]"
890,0,whale,0.07956886291503906,"[1567.2410888671875, 823.034912109375, 2047.3656005859375, 1146.2618408203125]"
900,0,whale,0.13694223761558533,"[1587.573486328125, 817.205078125, 2083.177734375, 1156.30078125]"
910,0,whale,0.1071496456861496,"[1606.99658203125, 822.5919799804688, 2104.0498046875, 1162.709228515625]"
920,0,whale,0.29700618982315063,"[1624.92919921875, 823.5064086914062, 2128.083984375, 1177.193603515625]"
930,0,whale,0.09170029312372208,"[1617.889892578125, 810.1887817382812, 2109.331787109375, 1163.390380859375]"
930,0,whale,0.06849981844425201,"[1619.458740234375, 810.6943359375, 1968.9276123046875, 1065.8983154296875]"
940,0,whale,0.5541849136352539,"[1610.2584228515625, 798.8585815429688, 2006.2811279296875, 1080.1905517578125]"
940,0,whale,0.12461089342832565,"[1609.7603759765625, 796.5093383789062, 2101.056396484375, 1149.203369140625]"
940,5,marine mammal,0.08450090885162354,"[1609.9178466796875, 796.5611572265625, 2105.14990234375, 1152.998291015625]"
950,0,whale,0.5217029452323914,"[1599.1341552734375, 784.9944458007812, 2065.36865234375, 1112.3736572265625]"
960,0,whale,0.31012460589408875,"[1574.7410888671875, 765.2003173828125, 2049.81689453125, 1105.722412109375]"
960,5,marine mammal,0.11961667239665985,"[1575.03076171875, 766.8777465820312, 2053.456787109375, 1107.1436767578125]"
970,5,marine mammal,0.6961840987205505,"[1544.485107421875, 745.3317260742188, 2047.915283203125, 1099.3228759765625]"
970,0,whale,0.5345494151115417,"[1544.8170166015625, 746.4852905273438, 2050.41943359375, 1098.597412109375]"
980,0,whale,0.5228583812713623,"[1534.147705078125, 768.5169067382812, 2055.520751953125, 1137.0411376953125]"
990,0,whale,0.650130033493042,"[1529.99072265625, 819.1642456054688, 2055.3232421875, 1180.2620849609375]"
1000,0,whale,0.42557960748672485,"[1506.20361328125, 832.75048828125, 2046.252685546875, 1244.2943115234375]"
1010,0,whale,0.5260056257247925,"[1506.521484375, 908.578857421875, 1998.32666015625, 1329.2099609375]"
1020,0,whale,0.18722191452980042,"[1523.5850830078125, 988.2775268554688, 1989.7584228515625, 1369.3038330078125]"
1020,5,marine mammal,0.12110424041748047,"[1522.2955322265625, 988.2557373046875, 1989.84228515625, 1365.9019775390625]"
1030,5,marine mammal,0.42176321148872375,"[1514.2662353515625, 1052.923095703125, 1997.167724609375, 1411.5386962890625]"
1030,0,whale,0.3327834904193878,"[1515.4588623046875, 1051.8040771484375, 1996.1649169921875, 1409.97412109375]"
1030,0,whale,0.11690493673086166,"[1518.07470703125, 1052.25, 1811.357666015625, 1247.6162109375]"
1040,0,whale,0.27382633090019226,"[1500.8360595703125, 1109.1778564453125, 2032.32275390625, 1549.0550537109375]"
1050,0,whale,0.13547785580158234,"[1482.7384033203125, 1165.4393310546875, 1803.415771484375, 1379.9188232421875]"
1050,0,whale,0.08321462571620941,"[1484.270751953125, 1164.2318115234375, 2039.7506103515625, 1523.9732666015625]"
1060,0,whale,0.13254152238368988,"[1461.98974609375, 1217.63818359375, 2056.054931640625, 1801.497802734375]"
1060,0,whale,0.0883832573890686,"[1464.1358642578125, 1219.18701171875, 2048.93408203125, 1610.9154052734375]"
1070,0,whale,0.1640101820230484,"[1448.5224609375, 1251.80126953125, 2023.716064453125, 1663.3524169921875]"
1080,5,marine mammal,0.16195102035999298,"[1561.7347412109375, 1383.58154296875, 1607.526123046875, 1435.0411376953125]"
1080,0,whale,0.10551249235868454,"[1445.579345703125, 1258.03173828125, 1956.5758056640625, 1656.90380859375]"
1080,4,dorsal fin,0.10115775465965271,"[1446.5831298828125, 1258.733642578125, 1729.0789794921875, 1435.24072265625]"
1080,0,whale,0.10076501965522766,"[1446.4412841796875, 1259.085205078125, 1729.6380615234375, 1435.1854248046875]"
1090,0,whale,0.16763077676296234,"[1450.130859375, 1252.26220703125, 1730.12255859375, 1428.1298828125]"
1090,0,whale,0.13294248282909393,"[1451.1578369140625, 1249.4324951171875, 2194.469970703125, 1807.927001953125]"
1090,5,marine mammal,0.12110961228609085,"[1449.870849609375, 1249.2974853515625, 2193.84326171875, 1808.5023193359375]"
1090,4,dorsal fin,0.053104642778635025,"[1450.5445556640625, 1251.2481689453125, 1731.8115234375, 1423.2095947265625]"
1100,5,marine mammal,0.3784770369529724,"[1464.18359375, 1228.462890625, 2248.6806640625, 1821.8565673828125]"
1100,5,marine mammal,0.3122082054615021,"[1468.6512451171875, 1230.84130859375, 1997.1265869140625, 1679.5548095703125]"
1100,0,whale,0.14451207220554352,"[1468.6304931640625, 1233.0794677734375, 1742.504638671875, 1408.910888671875]"
1100,4,dorsal fin,0.10224708914756775,"[1467.77587890625, 1232.74267578125, 1740.6536865234375, 1407.625244140625]"
1100,5,marine mammal,0.062047429382801056,"[1627.224609375, 1363.46826171875, 2242.080322265625, 1816.3466796875]"
1110,0,whale,0.5093392133712769,"[1471.424072265625, 1167.1995849609375, 1737.1556396484375, 1372.74462890625]"
1110,5,marine mammal,0.08475097268819809,"[1470.8751220703125, 1167.42529296875, 1910.824951171875, 1559.3555908203125]"
1110,5,marine mammal,0.06629377603530884,"[1578.1834716796875, 1307.3822021484375, 2242.057861328125, 1919.0072021484375]"
1120,0,whale,0.5270267724990845,"[1465.00244140625, 1024.3656005859375, 1687.288818359375, 1296.9462890625]"
1120,5,marine mammal,0.25687769055366516,"[1461.1063232421875, 1023.40283203125, 1794.2509765625, 1451.2218017578125]"
1120,0,whale,0.1057494506239891,"[1518.9561767578125, 1178.910400390625, 1789.0828857421875, 1449.87353515625]"
1120,5,marine mammal,0.0713382214307785,"[1509.231201171875, 1178.2801513671875, 2131.075927734375, 1911.6864013671875]"
1130,5,marine mammal,0.4031165540218353,"[1485.968505859375, 978.0689086914062, 1794.9415283203125, 1422.2554931640625]"
1130,0,whale,0.11174389719963074,"[1484.6126708984375, 978.4878540039062, 1756.020751953125, 1416.8212890625]"
1130,4,dorsal fin,0.09719934314489365,"[1488.345458984375, 979.9749755859375, 1676.5255126953125, 1140.3533935546875]"
1130,0,whale,0.09144000709056854,"[1486.5916748046875, 979.4518432617188, 1678.1214599609375, 1143.705810546875]"
1130,5,marine mammal,0.0822199359536171,"[1482.570556640625, 981.5330200195312, 2138.373779296875, 1923.7255859375]"
1130,0,whale,0.06196589767932892,"[1531.2777099609375, 1112.8740234375, 1792.077392578125, 1433.13427734375]"
1130,0,whale,0.05396318808197975,"[1486.0589599609375, 979.5692138671875, 1690.25537109375, 1235.347412109375]"
1140,0,whale,0.15511709451675415,"[1549.2276611328125, 816.6209106445312, 1704.80029296875, 1148.3607177734375]"
1140,5,marine mammal,0.11321389675140381,"[1538.3826904296875, 813.9537963867188, 1741.6220703125, 1303.8798828125]"
1140,0,whale,0.08187828958034515,"[1553.5159912109375, 816.4141845703125, 1708.607421875, 1284.53759765625]"
1140,5,marine mammal,0.0729721412062645,"[1501.50537109375, 817.0726318359375, 1768.1158447265625, 1350.131103515625]"
1150,0,whale,0.11672555655241013,"[1606.7608642578125, 741.9334716796875, 1753.7506103515625, 1157.9468994140625]"
1150,5,marine mammal,0.06547815352678299,"[1593.2138671875, 741.4141845703125, 1753.61572265625, 1262.797119140625]"
1160,0,whale,0.33259421586990356,"[1635.95947265625, 734.1392211914062, 1772.009033203125, 1225.033203125]"
1160,5,marine mammal,0.12459226697683334,"[1627.6065673828125, 734.2060546875, 1774.137451171875, 1260.71923828125]"
1170,5,marine mammal,0.5045796632766724,"[1640.835205078125, 767.2461547851562, 1801.640625, 1309.0546875]"
1170,0,whale,0.14180229604244232,"[1649.7652587890625, 771.5974731445312, 1800.9100341796875, 1142.03955078125]"
1180,0,whale,0.3464672267436981,"[1668.6932373046875, 836.9279174804688, 1819.1722412109375, 1310.90869140625]"
1180,5,marine mammal,0.1632857769727707,"[1663.6512451171875, 837.0117797851562, 1821.670166015625, 1367.0352783203125]"
1190,0,whale,0.3106643557548523,"[1690.40380859375, 868.9810180664062, 1828.473388671875, 1358.494384765625]"
1200,0,whale,0.06931118667125702,"[1700.63818359375, 849.1668090820312, 1839.693603515625, 1321.608154296875]"
1210,5,marine mammal,0.8733021020889282,"[1704.80859375, 838.3297119140625, 1848.531005859375, 1342.921875]"
1210,0,whale,0.5528848767280579,"[1704.963134765625, 838.1266479492188, 1852.89990234375, 1333.2437744140625]"
1220,5,marine mammal,0.5079508423805237,"[1708.57666015625, 831.876220703125, 1850.298828125, 1349.2821044921875]"
1220,0,whale,0.4912468492984772,"[1709.2657470703125, 831.8309326171875, 1851.974853515625, 1347.774169921875]"
1230,0,whale,0.2887999713420868,"[1713.3306884765625, 839.6836547851562, 1862.0584716796875, 1327.36962890625]"
1230,5,marine mammal,0.2195712774991989,"[1713.1812744140625, 839.4832763671875, 1860.5914306640625, 1332.572021484375]"
1240,0,whale,0.31877729296684265,"[1718.193603515625, 839.6691284179688, 1866.23583984375, 1327.979736328125]"
1240,5,marine mammal,0.31239867210388184,"[1716.15234375, 839.4197387695312, 1867.6556396484375, 1365.4266357421875]"
1250,5,marine mammal,0.3759254813194275,"[1711.8922119140625, 853.270263671875, 1866.3717041015625, 1374.9300537109375]"
1250,0,whale,0.3514466881752014,"[1714.3359375, 850.8803100585938, 1866.24609375, 1366.1339111328125]"
